,NAME,TEAM,SALARY
424,"Kendrick Nunn, G",Miami Heat,"$1,416,852"
425,"Melvin Frazier Jr., G",Orlando Magic,"$1,416,852"
426,"Kenrich Williams, SF",New Orleans Pelicans,"$1,416,852"
427,"Alize Johnson, F",Indiana Pacers,"$1,416,852"
428,"Devonte' Graham, PG",Charlotte Hornets,"$1,416,852"
429,"Deonte Burton, F",Oklahoma City Thunder,"$1,416,852"
430,"De'Anthony Melton, SG",Memphis Grizzlies,"$1,416,852"
431,"Ryan Broekhoff, G",Dallas Mavericks,"$1,416,852"
432,"Isaiah Hartenstein, C",Houston Rockets,"$1,416,852"
433,"Jalen Brunson, PG",Dallas Mavericks,"$1,416,852"
434,"Elie Okobo, G",Phoenix Suns,"$1,416,852"
435,"Keita Bates-Diop, SF",Denver Nuggets,"$1,416,852"
436,"Duncan Robinson, F",Miami Heat,"$1,416,852"
437,"Jarred Vanderbilt, PF",Minnesota Timberwolves,"$1,416,852"
438,"Jemerrio Jones, F",Los Angeles Lakers,"$1,416,852"
439,"Khyri Thomas, SG",Detroit Pistons,"$1,416,852"
440,"Chimezie Metu, PF",San Antonio Spurs,"$1,416,852"
441,"Jevon Carter, PG",Phoenix Suns,"$1,416,852"
442,"Dairis Bertans, G",New Orleans Pelicans,"$1,416,852"
443,"Yante Maten, F",Boston Celtics,"$1,416,852"
444,"Svi Mykhailiuk, SG",Detroit Pistons,"$1,416,852"
445,"Isaac Bonga, G",Washington Wizards,"$1,416,842"
446,"Tarik Phillip, G",Washington Wizards,"$1,416,842"
447,"Jaylen Nowell, G",Minnesota Timberwolves,"$1,400,000"
448,"Bruno Fernando, F",Atlanta Hawks,"$1,400,000"
449,"Dakari Johnson, C",Memphis Grizzlies,"$1,378,242"
450,"Kyle Collinsworth, G",Utah Jazz,"$1,378,242"
451,"Jaylen Morris, F",San Antonio Spurs,"$1,378,242"
452,"Brandon Paul, G",San Antonio Spurs,"$1,378,242"
453,"Rodney Purvis, G",Miami Heat,"$1,378,242"
454,"David Stockton, G",Los Angeles Lakers,"$1,378,242"
455,"Zhou Qi, C",Houston Rockets,"$1,378,242"
456,"Aaron Jackson, F",Houston Rockets,"$1,378,242"
457,"Ike Anigbogu, C",New Orleans Pelicans,"$1,378,242"
458,"Carmelo Anthony, PF",Portland Trail Blazers,"$1,364,204"
459,"Jabari Bird, G",Atlanta Hawks,"$1,349,464"
460,"Ben Moore, F",San Antonio Spurs,"$1,349,383"
461,"James Nunnally, SF",New Orleans Pelicans,"$1,349,383"
462,"Kevin Porter Jr., G",Cleveland Cavaliers,"$1,290,960"
463,"Carsen Edwards, PG",Boston Celtics,"$1,228,026"
464,"Cody Martin, SF",Charlotte Hornets,"$1,173,310"
465,"Gary Payton II, SG",Washington Wizards,"$1,052,909"
466,"Nick Young, G",Denver Nuggets,"$1,042,584"
467,"Admiral Schofield, SF",Washington Wizards,"$1,000,000"
468,"Terance Mann, SG",LA Clippers,"$1,000,000"
469,"Ron Baker, G",Washington Wizards,"$948,580"
470,"David Nwaba, SF",Brooklyn Nets,"$903,111"
471,"Jalen McDaniels, PF",Charlotte Hornets,"$898,310"
472,"Dewan Hernandez, F",Toronto Raptors,"$898,310"
473,"Talen Horton-Tucker, SF",Los Angeles Lakers,"$898,310"
474,"Stanton Kidd, SF",Utah Jazz,"$898,310"
475,"KZ Okpala, SF",Miami Heat,"$898,310"
476,"Terence Davis, SG",Toronto Raptors,"$898,310"
477,"Ignas Brazdeikis, SF",New York Knicks,"$898,310"
478,"Miye Oni, SF",Utah Jazz,"$898,310"
479,"Nic Claxton, C",Brooklyn Nets,"$898,310"
480,"Naz Reid, C",Minnesota Timberwolves,"$898,310"
481,"Eric Paschall, F",Golden State Warriors,"$898,310"
482,"Jalen Lecque, G",Phoenix Suns,"$898,310"
483,"Caleb Martin, SF",Charlotte Hornets,"$898,310"
484,"Alen Smailagic, PF",Golden State Warriors,"$898,310"
485,"Justin Robinson, F",Washington Wizards,"$898,310"
486,"Vlatko Cancar, SF",Denver Nuggets,"$898,310"
487,"Daniel Gafford, C",Chicago Bulls,"$898,310"
488,"Max Strus, SG",Chicago Bulls,"$898,310"
489,"Matt Thomas, SG",Toronto Raptors,"$898,310"
490,"Javonte Green, G",Boston Celtics,"$898,310"
491,"Justin James, G",Sacramento Kings,"$898,310"
492,"Damion Lee, SG",Golden State Warriors,"$842,327"
493,"Isaiah Briscoe, G",Orlando Magic,"$838,464"
494,"Juwan Morgan, F",Utah Jazz,"$746,054"
495,"Marquese Chriss, SF",Golden State Warriors,"$654,469"
496,"Timothe Luwawu-Cabarrot, SG",Brooklyn Nets,"$654,469"
497,"Marvin Williams, F",Milwaukee Bucks,"$604,278"
498,"Michael Kidd-Gilchrist, F",Dallas Mavericks,"$595,122"
499,"Rayjon Tucker, G",Utah Jazz,"$578,573"
500,"Chris Clemons, G",Houston Rockets,"$563,347"
501,"Gary Clark, F",Orlando Magic,"$555,409"
502,"Brandon Goodwin, G",Atlanta Hawks,"$522,738"
503,"DeMarre Carroll, F",Houston Rockets,"$512,721"
504,"Reggie Jackson, PG",LA Clippers,"$512,721"
505,"Anzejs Pasecniks, C",Washington Wizards,"$482,144"
506,"Chris Silva, F",Miami Heat,"$466,918"
507,"Jeff Green, PF",Houston Rockets,"$439,475"
508,"Troy Daniels, G",Denver Nuggets,"$384,541"
509,"Dion Waiters, G",Los Angeles Lakers,"$375,385"
510,"Juan Toscano-Anderson, F",Golden State Warriors,"$350,189"
511,"Norvel Pelle, PF",Philadelphia 76ers,"$350,189"
512,"Ky Bowman, G",Golden State Warriors,"$350,189"
513,"JR Smith, G",Los Angeles Lakers,"$289,803"
514,"Tyler Zeller, C",San Antonio Spurs,"$245,686"
515,"Jimmer Fredette, G",Phoenix Suns,"$208,509"
516,"Jontay Porter, C",Toronto Raptors,"$197,933"
517,"Tyler Johnson, G",Brooklyn Nets,"$183,115"
518,"Anthony Tolliver, PF",Memphis Grizzlies,"$183,115"
519,"Luguentz Dort, G",Oklahoma City Thunder,"$155,647"
