,NAME,TEAM,SALARY
230,"Will Barton, G",Denver Nuggets,"$3,533,333"
231,"Paul Pierce, SF",LA Clippers,"$3,527,920"
232,"Buddy Hield, SG",Sacramento Kings,"$3,517,200"
233,"Mike Miller, SG",Denver Nuggets,"$3,500,000"
234,"Anthony Morrow, SG",Chicago Bulls,"$3,488,000"
235,"Trey Burke, PG",Washington Wizards,"$3,386,598"
236,"Mike Scott, PF",Atlanta Hawks,"$3,333,334"
237,"KJ McDaniels, F",Brooklyn Nets,"$3,333,333"
238,"Troy Daniels, G",Memphis Grizzlies,"$3,332,940"
239,"Julius Randle, PF",Los Angeles Lakers,"$3,267,120"
240,"Emmanuel Mudiay, G",Denver Nuggets,"$3,241,800"
241,"CJ McCollum, SG",Portland Trail Blazers,"$3,219,579"
242,"Jamal Murray, PG",Denver Nuggets,"$3,210,840"
243,"Michael Carter-Williams, G",Chicago Bulls,"$3,183,526"
244,"Steven Adams, C",Oklahoma City Thunder,"$3,140,517"
245,"Kelly Olynyk, PF",Boston Celtics,"$3,094,014"
246,"Shabazz Muhammad, F",Minnesota Timberwolves,"$3,046,299"
247,"Justin Hamilton, C",Brooklyn Nets,"$3,000,000"
248,"Tibor Pleiss, C",Philadelphia 76ers,"$3,000,000"
249,"Giannis Antetokounmpo, PF",Milwaukee Bucks,"$2,995,421"
250,"Nik Stauskas, G",Philadelphia 76ers,"$2,993,040"
251,"Dante Cunningham, F",New Orleans Pelicans,"$2,978,250"
252,"Stanley Johnson, SF",Detroit Pistons,"$2,969,880"
253,"Marquese Chriss, SF",Phoenix Suns,"$2,941,440"
254,"Seth Curry, SG",Dallas Mavericks,"$2,898,000"
255,"Dewayne Dedmon, C",San Antonio Spurs,"$2,898,000"
256,"Mindaugas Kuzminskas, F",New York Knicks,"$2,898,000"
257,"Dion Waiters, G",Miami Heat,"$2,898,000"
258,"Zaza Pachulia, C",Golden State Warriors,"$2,898,000"
259,"James Ennis III, F",Memphis Grizzlies,"$2,898,000"
260,"Nene Hilario, C",Houston Rockets,"$2,898,000"
261,"Tomas Satoransky, SG",Washington Wizards,"$2,870,813"
262,"Noah Vonleh, PF",Portland Trail Blazers,"$2,751,360"
263,"Frank Kaminsky, PF",Charlotte Hornets,"$2,730,000"
264,"Dennis Schroder, PG",Atlanta Hawks,"$2,708,582"
265,"Jakob Poeltl, C",Toronto Raptors,"$2,703,960"
266,"Aaron Brooks, G",Indiana Pacers,"$2,700,000"
267,"Justise Winslow, PF",Miami Heat,"$2,593,440"
268,"Thon Maker, F",Milwaukee Bucks,"$2,568,600"
269,"Randy Foye, SG",Brooklyn Nets,"$2,500,000"
270,"Richard Jefferson, F",Cleveland Cavaliers,"$2,500,000"
271,"Malcolm Delaney, G",Atlanta Hawks,"$2,500,000"
272,"Doug McDermott, SF",Oklahoma City Thunder,"$2,483,040"
273,"Myles Turner, C",Indiana Pacers,"$2,463,840"
274,"Domantas Sabonis, PF",Oklahoma City Thunder,"$2,440,200"
275,"Shelvin Mack, G",Utah Jazz,"$2,433,334"
276,"Tony Snell, SF",Milwaukee Bucks,"$2,368,327"
277,"Gorgui Dieng, C",Minnesota Timberwolves,"$2,348,783"
278,"Trey Lyles, PF",Utah Jazz,"$2,340,600"
279,"Mason Plumlee, C",Denver Nuggets,"$2,328,530"
280,"Taurean Prince, PF",Atlanta Hawks,"$2,318,280"
281,"Dario Saric, PF",Philadelphia 76ers,"$2,318,280"
282,"Tim Hardaway Jr., SF",Atlanta Hawks,"$2,281,605"
283,"Reggie Bullock Jr., SF",Detroit Pistons,"$2,255,644"
284,"Zach LaVine, SG",Minnesota Timberwolves,"$2,240,880"
285,"Devin Booker, SG",Phoenix Suns,"$2,223,600"
286,"Luc Mbah a Moute, F",LA Clippers,"$2,203,000"
287,"Georgios Papagiannis, C",Sacramento Kings,"$2,202,240"
288,"Mo Williams, PG",Denver Nuggets,"$2,194,500"
289,"Andre Roberson, F",Oklahoma City Thunder,"$2,183,072"
290,"Joe Ingles, SG",Utah Jazz,"$2,150,000"
291,"T.J. Warren, SF",Phoenix Suns,"$2,128,920"
292,"Rudy Gobert, C",Utah Jazz,"$2,121,288"
293,"Cameron Payne, PG",Chicago Bulls,"$2,112,480"
294,"Denzel Valentine, G",Chicago Bulls,"$2,092,200"
295,"Tim Frazier, PG",New Orleans Pelicans,"$2,090,000"
296,"Kendall Marshall, PG",Milwaukee Bucks,"$2,048,257"
297,"Adreian Payne, PF",Minnesota Timberwolves,"$2,022,240"
298,"Kelly Oubre Jr., SG",Washington Wizards,"$2,006,640"
299,"Juancho Hernangomez, PF",Denver Nuggets,"$1,987,440"
300,"Lucas Nogueira, C",Toronto Raptors,"$1,921,320"
301,"Jusuf Nurkic, C",Portland Trail Blazers,"$1,921,320"
302,"Terry Rozier, SG",Boston Celtics,"$1,906,440"
303,"James Young, G",Boston Celtics,"$1,825,200"
304,"Rashad Vaughn, G",Milwaukee Bucks,"$1,811,040"
305,"Kevin Seraphin, C",Indiana Pacers,"$1,800,000"
306,"Wade Baldwin IV, G",Memphis Grizzlies,"$1,793,760"
307,"Quincy Acy, F",Brooklyn Nets,"$1,790,092"
308,"Tyler Ennis, G",Los Angeles Lakers,"$1,733,880"
309,"Sam Dekker, F",Houston Rockets,"$1,720,560"
310,"Joffrey Lauvergne, F",Chicago Bulls,"$1,709,719"
311,"Henry Ellenson, PF",Detroit Pistons,"$1,704,120"
312,"Gary Harris, SG",Denver Nuggets,"$1,655,880"
313,"Jerian Grant, G",Chicago Bulls,"$1,643,040"
314,"Malik Beasley, SG",Denver Nuggets,"$1,627,320"
315,"Delon Wright, SG",Toronto Raptors,"$1,577,280"
316,"Caris LeVert, SG",Brooklyn Nets,"$1,562,280"
317,"David Lee, PF",San Antonio Spurs,"$1,551,659"
318,"Caron Butler, SF",Sacramento Kings,"$1,551,659"
319,"Mitch McGary, PF",Oklahoma City Thunder,"$1,526,040"
320,"Justin Anderson, F",Philadelphia 76ers,"$1,514,160"
321,"Marcelinho Huertas, PG",Los Angeles Lakers,"$1,500,000"
322,"DeAndre' Bembry, SG",Atlanta Hawks,"$1,499,760"
323,"Jordan Adams, SG",Memphis Grizzlies,"$1,465,080"
324,"Bobby Portis, F",Chicago Bulls,"$1,453,680"
325,"Demetrius Jackson, G",Boston Celtics,"$1,450,000"
326,"Malachi Richardson, G",Sacramento Kings,"$1,439,800"
327,"Rodney Hood, SG",Utah Jazz,"$1,406,520"
328,"JaVale McGee, C",Golden State Warriors,"$1,403,611"
329,"Marreese Speights, F",LA Clippers,"$1,403,611"
330,"Michael Beasley, F",Milwaukee Bucks,"$1,403,611"
331,"Rondae Hollis Jefferson, SF",Brooklyn Nets,"$1,395,600"
332,"Deyonta Davis, F",Memphis Grizzlies,"$1,369,299"
333,"Nikola Jokic, C",Denver Nuggets,"$1,358,500"
334,"Shabazz Napier, G",Portland Trail Blazers,"$1,350,120"
335,"Guillermo Hernangomez, C",New York Knicks,"$1,350,000"
336,"Willy Hernangomez, C",New York Knicks,"$1,350,000"
337,"Tyus Jones, PG",Minnesota Timberwolves,"$1,339,680"
338,"Sasha Kaun, C",Philadelphia 76ers,"$1,333,240"
339,"Timothe Luwawu-Cabarrot, SG",Philadelphia 76ers,"$1,326,960"
340,"Clint Capela, C",Houston Rockets,"$1,296,240"
341,"Jarell Martin, F",Memphis Grizzlies,"$1,286,160"
342,"Brice Johnson, PF",LA Clippers,"$1,273,920"
343,"Luke Babbitt, F",Miami Heat,"$1,227,286"
344,"Jeremy Evans, F",Atlanta Hawks,"$1,227,286"
345,"Jordan Mickey, F",Boston Celtics,"$1,223,653"
346,"CJ Wilcox, G",Orlando Magic,"$1,209,600"
347,"Larry Nance Jr., PF",Los Angeles Lakers,"$1,207,680"
348,"Pascal Siakam, PF",Toronto Raptors,"$1,196,040"
349,"Kyle Anderson, SF",San Antonio Spurs,"$1,192,080"
350,"Josh Huestis, F",Oklahoma City Thunder,"$1,191,480"
351,"Chris McCullough, F",Washington Wizards,"$1,191,480"
352,"Livio Jean-Charles, SF",San Antonio Spurs,"$1,188,840"
353,"Skal Labissiere, C",Sacramento Kings,"$1,188,840"
354,"Kevon Looney, F",Golden State Warriors,"$1,182,840"
355,"Dejounte Murray, SG",San Antonio Spurs,"$1,180,080"
356,"Damian Jones, C",Golden State Warriors,"$1,171,560"
357,"Isaiah Whitehead, G",Brooklyn Nets,"$1,074,145"
358,"Rakeem Christmas, PF",Indiana Pacers,"$1,052,342"
359,"Joe Young, G",Indiana Pacers,"$1,052,342"
360,"Tony Wroten, SG",Memphis Grizzlies,"$1,050,961"
361,"John Jenkins, G",Phoenix Suns,"$1,050,961"
362,"Chris Johnson, SG",Houston Rockets,"$1,050,961"
363,"Glenn Robinson III, F",Indiana Pacers,"$1,050,500"
364,"Montrezl Harrell, C",Houston Rockets,"$1,045,000"
365,"Ivica Zubac, C",Los Angeles Lakers,"$1,034,956"
366,"Richaun Holmes, F",Philadelphia 76ers,"$1,025,831"
367,"Mike Muscala, C",Atlanta Hawks,"$1,015,696"
368,"Robert Covington, PF",Philadelphia 76ers,"$1,015,696"
369,"Isaiah Canaan, G",Chicago Bulls,"$1,015,696"
370,"DeAndre Liggins, G",Dallas Mavericks,"$1,015,696"
371,"Anthony Bennett, F",Brooklyn Nets,"$1,015,696"
372,"Andrew Goudelock, PG",Houston Rockets,"$1,015,696"
373,"Justin Holiday, SF",New York Knicks,"$1,015,696"
374,"Jeff Withey, C",Utah Jazz,"$1,015,696"
375,"Willie Reed, C",Miami Heat,"$1,015,696"
376,"Brian Roberts, PG",Charlotte Hornets,"$980,431"
377,"Jarnell Stokes, C",Denver Nuggets,"$980,431"
378,"Ty Lawson, G",Sacramento Kings,"$980,431"
379,"Nate Wolters, PG",Utah Jazz,"$980,431"
380,"Henry Sims, C",Utah Jazz,"$980,431"
381,"Eric Moreland, C",Oklahoma City Thunder,"$980,431"
382,"Markel Brown, G",Oklahoma City Thunder,"$980,431"
383,"Chris Wright, SF",Oklahoma City Thunder,"$980,431"
384,"Raymond Felton, G",LA Clippers,"$980,431"
385,"Jordan Farmar, PG",Sacramento Kings,"$980,431"
386,"Jerami Grant, SF",Oklahoma City Thunder,"$980,431"
387,"Greg Stiemsma, C",Portland Trail Blazers,"$980,431"
388,"James Michael McAdoo, SF",Golden State Warriors,"$980,431"
389,"Cory Jefferson, F",Philadelphia 76ers,"$980,431"
390,"Elton Brand, PF",Philadelphia 76ers,"$980,431"
391,"Damjan Rudez, SF",Orlando Magic,"$980,431"
392,"Arinze Onuaku, PF",Orlando Magic,"$980,431"
393,"Lou Amundson, PF",New York Knicks,"$980,431"
394,"Sasha Vujacic, SG",New York Knicks,"$980,431"
395,"Marcus Thornton, SG",Washington Wizards,"$980,431"
396,"Toure' Murry, SF",Minnesota Timberwolves,"$980,431"
397,"John Lucas III, PG",Minnesota Timberwolves,"$980,431"
398,"Rasual Butler, SF",Minnesota Timberwolves,"$980,431"
399,"Orlando Johnson, SG",Milwaukee Bucks,"$980,431"
400,"Xavier Henry, SG",Milwaukee Bucks,"$980,431"
401,"Steve Novak, SF",Milwaukee Bucks,"$980,431"
402,"Jason Terry, G",Milwaukee Bucks,"$980,431"
403,"Metta World Peace, SF",Los Angeles Lakers,"$980,431"
404,"Alan Anderson, SG",LA Clippers,"$980,431"
405,"Brandon Bass, PF",LA Clippers,"$980,431"
406,"Dorell Wright, SF",LA Clippers,"$980,431"
407,"JaKarr Sampson, SF",Indiana Pacers,"$980,431"
408,"Shayne Whittington, PF",Indiana Pacers,"$980,431"
409,"Pablo Prigioni, PG",Houston Rockets,"$980,431"
410,"Gerald Green, G",Boston Celtics,"$980,431"
411,"Phil Pressey, PG",Golden State Warriors,"$980,431"
412,"Devyn Marble, G",Golden State Warriors,"$980,431"
413,"JaMychal Green, F",Memphis Grizzlies,"$980,431"
414,"Elliot Williams, SG",Golden State Warriors,"$980,431"
415,"David West, F",Golden State Warriors,"$980,431"
416,"Joe Harris, SF",Brooklyn Nets,"$980,431"
417,"Cameron Bairstow, PF",Detroit Pistons,"$980,431"
418,"Beno Udrih, PG",Detroit Pistons,"$980,431"
419,"Jorge Gutierrez, G",Denver Nuggets,"$980,431"
420,"Robbie Hummel, SF",Denver Nuggets,"$980,431"
421,"Anderson Varejao, C",Golden State Warriors,"$980,431"
422,"James Jones, SG",Cleveland Cavaliers,"$980,431"
423,"Chris Andersen, PF",Cleveland Cavaliers,"$980,431"
424,"Sean Kilpatrick, G",Brooklyn Nets,"$980,431"
425,"Ian Clark, G",Golden State Warriors,"$980,431"
426,"Robert Sacre, C",New Orleans Pelicans,"$980,431"
427,"Thomas Robinson, F",Los Angeles Lakers,"$980,431"
428,"Will Bynum, PG",Atlanta Hawks,"$980,431"
429,"Stephen Zimmerman, C",Orlando Magic,"$950,000"
