,NAME,TEAM,SALARY
425,"Jalen Brunson, PG",Dallas Mavericks,"$1,230,000"
426,"Joakim Noah, C",Memphis Grizzlies,"$1,093,858"
427,"Melvin Frazier Jr., G",Orlando Magic,"$1,050,000"
428,"Nick Young, G",Denver Nuggets,"$1,042,584"
429,"Isaac Bonga, G",Los Angeles Lakers,"$1,000,000"
430,"Devonte' Graham, PG",Charlotte Hornets,"$988,464"
431,"De'Anthony Melton, SG",Phoenix Suns,"$949,000"
432,"Ron Baker, G",Washington Wizards,"$948,580"
433,"Austin Rivers, SG",Houston Rockets,"$922,943"
434,"Chasson Randle, G",Washington Wizards,"$869,094"
435,"Gary Trent Jr., SG",Portland Trail Blazers,"$838,464"
436,"Bruce Brown, SF",Detroit Pistons,"$838,464"
437,"Hamidou Diallo, G",Oklahoma City Thunder,"$838,464"
438,"Brad Wanamaker, PG",Boston Celtics,"$838,464"
439,"Kenrich Williams, SF",New Orleans Pelicans,"$838,464"
440,"Alize Johnson, F",Indiana Pacers,"$838,464"
441,"Ryan Broekhoff, G",Dallas Mavericks,"$838,464"
442,"Isaiah Briscoe, G",Orlando Magic,"$838,464"
443,"Isaiah Hartenstein, C",Houston Rockets,"$838,464"
444,"Keita Bates-Diop, SF",Minnesota Timberwolves,"$838,464"
445,"Jarred Vanderbilt, PF",Denver Nuggets,"$838,464"
446,"Khyri Thomas, SG",Detroit Pistons,"$838,464"
447,"Chimezie Metu, PF",San Antonio Spurs,"$838,464"
448,"Jevon Carter, PG",Memphis Grizzlies,"$838,464"
449,"Patrick McCaw, SF",Toronto Raptors,"$777,665"
450,"Kenneth Faried, F",Houston Rockets,"$683,661"
451,"Brandon Goodwin, G",Denver Nuggets,"$630,032"
452,"Gary Clark, F",Houston Rockets,"$596,873"
453,"Salah Mejri, C",Dallas Mavericks,"$512,746"
454,"Wesley Matthews, SG",Indiana Pacers,"$512,746"
455,"Nik Stauskas, G",Cleveland Cavaliers,"$504,200"
456,"Jeremy Lin, G",Toronto Raptors,"$487,109"
457,"Enes Freedom, C",Portland Trail Blazers,"$487,109"
458,"John Jenkins, G",Washington Wizards,"$486,520"
459,"Chris Boucher, PF",Toronto Raptors,"$457,418"
460,"Malcolm Miller, F",Toronto Raptors,"$457,418"
461,"Markieff Morris, PF",Oklahoma City Thunder,"$427,288"
462,"Henry Ellenson, PF",New York Knicks,"$341,831"
463,"Pau Gasol, PF",Milwaukee Bucks,"$333,285"
464,"Andrew Bogut, C",Golden State Warriors,"$307,648"
465,"Jaylen Adams, G",Atlanta Hawks,"$270,014"
466,"Danuel House Jr., SF",Houston Rockets,"$247,827"
467,"Jimmer Fredette, G",Phoenix Suns,"$208,509"
468,"Tim Frazier, PG",New Orleans Pelicans,"$196,553"
469,"Dairis Bertans, G",New Orleans Pelicans,"$194,220"
470,"Ray Spalding, F",Phoenix Suns,"$184,746"
471,"Deonte Burton, F",Oklahoma City Thunder,"$151,587"
472,"Cameron Reynolds, SF",Minnesota Timberwolves,"$108,953"
473,"Chris Chiozza, G",Houston Rockets,"$90,005"
474,"JaKarr Sampson, SF",Chicago Bulls,"$85,458"
475,"Michael Carter-Williams, G",Orlando Magic,"$59,820"
476,"Greg Monroe, C",Philadelphia 76ers,"$59,820"
477,"Tyler Zeller, C",Memphis Grizzlies,"$59,820"
478,"Jemerrio Jones, F",Los Angeles Lakers,"$52,108"
479,"Isaac Humphries, C",Atlanta Hawks,"$47,371"
480,"Mitchell Creek, G",Minnesota Timberwolves,"$47,371"
481,"BJ Johnson, F",Sacramento Kings,"$42,634"
482,"Billy Garrett Jr., G",New York Knicks,"$42,634"
483,"Deyonta Davis, F",Atlanta Hawks,"$25,367"
484,"Michael Frazier II, G",Houston Rockets,"$23,685"
485,"Yante Maten, F",Miami Heat,"$18,948"
486,"Eric Moreland, C",Phoenix Suns,"$17,092"
487,"Jordan McRae, G",Washington Wizards,"$17,092"
488,"Jonathan Gibson, G",Boston Celtics,"$17,092"
489,"Tarik Phillip, G",Washington Wizards,"$9,474"
490,"Duncan Robinson, F",Miami Heat,"$9,474"
491,"Kendrick Nunn, G",Washington Wizards,"$4,737"
492,"Theo Pinson, G",Brooklyn Nets,"$4,737"
