,NAME,TEAM,SALARY
431,"Roger Mason Jr., SG",New Orleans Hornets,"$854,389"
432,"Coby Karl, PG",Denver Nuggets,"$854,389"
433,"Craig Smith, PF",Portland Trail Blazers,"$854,389"
434,"Fabricio Oberto, C",Portland Trail Blazers,"$854,389"
435,"A.J. Price, PG",Washington Wizards,"$854,389"
436,"Leandro Barbosa, G",Boston Celtics,"$854,389"
437,"Sonny Weems, SG",Philadelphia 76ers,"$854,389"
438,"Keith Bogans, SG",Brooklyn Nets,"$854,389"
439,"Francisco Elson, C",Philadelphia 76ers,"$854,389"
440,"Tony Battie, C",Philadelphia 76ers,"$854,389"
441,"Larry Hughes, SG",Orlando Magic,"$854,389"
442,"Malik Allen, PF",Orlando Magic,"$854,389"
443,"James White, SG",New York Knicks,"$854,389"
444,"Didier Ilunga-Mbenga, C",New York Knicks,"$854,389"
445,"Rasheed Wallace, PF",New York Knicks,"$854,389"
446,"Baron Davis, PG",New York Knicks,"$854,389"
447,"Mike Bibby, PG",Memphis Grizzlies,"$854,389"
448,"Andray Blatche, C",Brooklyn Nets,"$854,389"
449,"Jason Collins, C",Washington Wizards,"$854,389"
450,"Jerry Stackhouse, SF",Brooklyn Nets,"$854,389"
451,"Marko Jaric, PG",Brooklyn Nets,"$854,389"
452,"Kyrylo Fesenko, C",Minnesota Timberwolves,"$854,389"
453,"Shelden Williams, C",Brooklyn Nets,"$854,389"
454,"Maurice Ager, SF",Minnesota Timberwolves,"$854,389"
455,"Rasual Butler, SF",Minnesota Timberwolves,"$854,389"
456,"Marquis Daniels, SG",Milwaukee Bucks,"$854,389"
457,"Josh Powell, PF",Milwaukee Bucks,"$854,389"
458,"Joel Przybilla, C",Milwaukee Bucks,"$854,389"
459,"Dan Gadzuric, C",Los Angeles Lakers,"$854,389"
460,"Joe Smith, PF",Los Angeles Lakers,"$854,389"
461,"Theo Ratliff, C",Los Angeles Lakers,"$854,389"
462,"Alan Anderson, SG",Toronto Raptors,"$854,389"
463,"Sundiata Gaines, PG",Indiana Pacers,"$854,389"
464,"Darnell Jackson, PF",Indiana Pacers,"$854,389"
465,"Blake Ahearn, G",Indiana Pacers,"$854,389"
466,"Damien Wilkins, SG",Philadelphia 76ers,"$854,389"
467,"Joe Alexander, SF",Golden State Warriors,"$854,389"
468,"Jason Kapono, SG",Golden State Warriors,"$854,389"
469,"T.J. Ford, PG",Golden State Warriors,"$854,389"
470,"Jermaine O'Neal, C",Phoenix Suns,"$854,389"
471,"Jonny Flynn, PG",Portland Trail Blazers,"$854,389"
472,"Cartier Martin, PF",Washington Wizards,"$854,389"
473,"Brian Cook, PF",Detroit Pistons,"$854,389"
474,"Joey Dorsey, PF",Barcelona FC Barcelona,"$854,389"
475,"Josh Childress, F",Brooklyn Nets,"$854,389"
476,"Anthony Carter, PG",Denver Nuggets,"$854,389"
477,"Delonte West, SG",Dallas Mavericks,"$854,389"
478,"Eddy Curry, NA",Dallas Mavericks,"$854,389"
479,"Tim Thomas, PF",Dallas Mavericks,"$854,389"
480,"Brian Cardinal, PF",Dallas Mavericks,"$854,389"
481,"Samardo Samuels, PF",Cleveland Cavaliers,"$854,389"
482,"Chris Richard, PF",Chicago Bulls,"$854,389"
483,"Ronnie Brewer, SF",Oklahoma City Thunder,"$854,389"
484,"Brian Scalabrine, PF",Chicago Bulls,"$854,389"
485,"Vladimir Radmanovic, SF",Chicago Bulls,"$854,389"
486,"Anthony Tolliver, PF",Atlanta Hawks,"$854,389"
487,"D.J. Strawberry, SG",Phoenix Suns,"$854,389"
488,"Rodney Carney, SG",New Orleans Pelicans,"$854,389"
489,"Nate Robinson, PG",Chicago Bulls,"$854,389"
490,"Darko Milicic, C",Boston Celtics,"$854,389"
491,"Chris Wilcox, PF",Boston Celtics,"$854,389"
492,"Gary Neal, PG",San Antonio Spurs,"$854,389"
493,"Dexter Pittman, C",Memphis Grizzlies,"$854,389"
494,"Earl Barron, C",New York Knicks,"$854,389"
495,"Etan Thomas, C",Atlanta Hawks,"$854,389"
496,"Draymond Green, PF",Golden State Warriors,"$850,000"
497,"Troy Murphy, PF",Dallas Mavericks,"$839,312"
498,"Solomon Alabi, C",Philadelphia 76ers,"$830,000"
499,"Michael Redd, SG",Phoenix Suns,"$826,828"
500,"Paul Davis, C",Washington Wizards,"$825,497"
501,"Kevin Ollie, PG",Oklahoma City Thunder,"$825,497"
502,"Ryan Bowen, SF",Oklahoma City Thunder,"$825,497"
503,"Desmond Mason, SF",Sacramento Kings,"$825,497"
504,"Linton Johnson, PF",Chicago Bulls,"$825,497"
505,"Jason Hart, PG",New Orleans Pelicans,"$825,497"
506,"Kareem Rush, SG",LA Clippers,"$825,497"
507,"Jermareo Davidson, PF",Golden State Warriors,"$825,497"
508,"Marcus Williams, SG",Denver Nuggets,"$825,497"
509,"Lindsey Hunter, SG",Phoenix Suns,"$825,497"
510,"Tyler Honeycutt, SF",Sacramento Kings,"$809,875"
511,"Sean Marks, PF",Portland Trail Blazers,"$799,105"
512,"Ike Diogu, PF",New York Knicks,"$792,377"
513,"Solomon Jones, PF",New York Knicks,"$792,377"
514,"Jeffery Taylor, SF",Charlotte Bobcats,"$788,872"
515,"Andy Rautins, SG",Toronto Raptors,"$788,872"
516,"Marcus Cousin, C",San Antonio Spurs,"$788,872"
517,"Da'Sean Butler, NA",null Unknown,"$788,872"
518,"Robert Vaden, SG",San Antonio Spurs,"$788,872"
519,"Zabian Dowdell, PG",Phoenix Suns,"$788,872"
520,"Terrico White, G",Perth Perth,"$788,872"
521,"Kyle O'Quinn, C",Orlando Magic,"$788,872"
522,"Jarvis Varnado, PF",Boston Celtics,"$788,872"
523,"Marqus Blakely, SF",Houston Rockets,"$788,872"
524,"Willie Warren, SG",LA Clippers,"$788,872"
525,"Maalik Wayns, PG",LA Clippers,"$788,872"
526,"Doron Lamb, SG",Orlando Magic,"$788,872"
527,"Robert Sacre, C",Los Angeles Lakers,"$788,872"
528,"Pape Sy, SF",Atlanta Hawks,"$788,872"
529,"Magnum Rolle, NA",null Unknown,"$788,872"
530,"Jermaine Taylor, SG",Cleveland Cavaliers,"$780,871"
531,"Josh Howard, SF",Minnesota Timberwolves,"$773,976"
532,"Shaun Livingston, G",Cleveland Cavaliers,"$773,976"
533,"Yi Jianlian, SF",Los Angeles Lakers,"$771,706"
534,"Cory Higgins, PG",Charlotte Bobcats,"$762,195"
535,"D.J. Kennedy, SG",Memphis Grizzlies,"$762,195"
536,"Travis Leslie, PG",Utah Jazz,"$762,195"
537,"Brian Butch, C",Utah Jazz,"$762,195"
538,"Hamady Ndiaye, C",Sacramento Kings,"$762,195"
539,"Isaiah Thomas, G",Sacramento Kings,"$762,195"
540,"Jerome Dyson, PG",Phoenix Suns,"$762,195"
541,"Garret Siler, C",Phoenix Suns,"$762,195"
542,"Taylor Griffin, PF",Phoenix Suns,"$762,195"
543,"Charles Jenkins, PG",Philadelphia 76ers,"$762,195"
544,"Justin Harper, PF",Philadelphia 76ers,"$762,195"
545,"Mickell Gladness, C",Orlando Magic,"$762,195"
546,"Mychel Thompson, SF",New York Knicks,"$762,195"
547,"Lance Thomas, F",New Orleans Hornets,"$762,195"
548,"Jordan Williams, C",Bilbao Basket,"$762,195"
549,"Greg Smith, PF",Houston Rockets,"$762,195"
550,"Jon Leuer, F",Memphis Grizzlies,"$762,195"
551,"Darington Hobson, SG",Milwaukee Bucks,"$762,195"
552,"Kenny Hasbrouck, NA",null Unknown,"$762,195"
553,"Derrick Caracter, PF",Flamengo Flamengo,"$762,195"
554,"Trey Thompkins, PF",LA Clippers,"$762,195"
555,"Courtney Fortson, PG",Houston Rockets,"$762,195"
556,"Jeremy Tyler, C",Atlanta Hawks,"$762,195"
557,"Diamon Simpson, SF",Houston Rockets,"$762,195"
558,"Xavier Silas, G",Denver Nuggets,"$762,195"
559,"Josh Selby, PG",Memphis Grizzlies,"$762,195"
560,"Semih Erden, C",Fenerbahce Ulker Fenerbahce Ulker,"$762,195"
561,"Julyan Stone, G",Denver Nuggets,"$762,195"
562,"Jerome Jordan, C",New Orleans Pelicans,"$762,195"
563,"Curtis Jerrells, NA",null Unknown,"$762,195"
564,"Dontell Jefferson, SG",Charlotte Hornets,"$736,420"
565,"Mike Taylor, PG",LA Clippers,"$736,420"
566,"Joe Crawford, SG",New York Knicks,"$736,420"
567,"Sun Yue, SG",Los Angeles Lakers,"$736,420"
568,"Walter Sharpe, PF",Detroit Pistons,"$736,420"
569,"DeMarcus Nelson, SG",Chicago Bulls,"$736,420"
570,"Ime Udoka, F",Brooklyn Nets,"$708,640"
571,"Mickael Pietrus, SF",Toronto Raptors,"$698,589"
572,"Mike Wilks, PG",Oklahoma City Thunder,"$679,821"
573,"Brian Skinner, PF",Memphis Grizzlies,"$668,434"
574,"Quincy Acy, F",Toronto Raptors,"$665,000"
575,"Allen Iverson, SG",Philadelphia 76ers,"$650,686"
576,"Acie Law, PG",Golden State Warriors,"$633,253"
577,"Jae Crowder, PF",Dallas Mavericks,"$600,491"
578,"Chris Douglas-Roberts, SG",Dallas Mavericks,"$582,995"
579,"Will Barton, G",Portland Trail Blazers,"$550,000"
580,"Orlando Johnson, SG",Indiana Pacers,"$550,000"
581,"Lazar Hayward, SF",Minnesota Timberwolves,"$542,788"
582,"James Anderson, SG",Houston Rockets,"$532,737"
583,"Jason Williams, PG",Orlando Magic,"$524,964"
584,"Daequan Cook, SG",Chicago Bulls,"$512,633"
585,"Mike James, PG",Dallas Mavericks,"$502,581"
586,"Glen Rice Jr., SG",Washington Wizards,"$490,180"
587,"Erik Jay Murphy, PF",Boston Celtics,"$490,180"
588,"Ryan Reid, PF",Oklahoma City Thunder,"$475,000"
589,"Brian Roberts, PG",New Orleans Hornets,"$473,604"
590,"Sherron Collins, PG",Charlotte Hornets,"$473,604"
591,"Josh Akognon, PG",Dallas Mavericks,"$473,604"
592,"Steven Gray, G",Washington Wizards,"$473,604"
593,"Darius Miller, SF",New Orleans Hornets,"$473,604"
594,"Chris Wright, SF",Oklahoma City Thunder,"$473,604"
595,"Kent Bazemore, SF",Golden State Warriors,"$473,604"
596,"Hollis Thompson, F",Sacramento Kings,"$473,604"
597,"Pooh Jeter, PG",Sacramento Kings,"$473,604"
598,"Diante Garrett, PG",Phoenix Suns,"$473,604"
599,"Luke Zeller, PF",Phoenix Suns,"$473,604"
600,"Devin Searcy, PF",Philadelphia 76ers,"$473,604"
601,"Mike Scott, PF",Atlanta Hawks,"$473,604"
602,"Kevin Murphy, SG",Utah Jazz,"$473,604"
603,"Stanley Robinson, NA",null Unknown,"$473,604"
604,"John Shurna, SF",New York Knicks,"$473,604"
605,"Oscar Bellfield, PG",New York Knicks,"$473,604"
606,"Chris Smith, PG",New York Knicks,"$473,604"
607,"Carleton Scott, SF",Brooklyn Nets,"$473,604"
608,"Dennis Horner, PF",Brooklyn Nets,"$473,604"
609,"Stephen Dennis, PG",Brooklyn Nets,"$473,604"
610,"Brian Zoubek, NA",null Unknown,"$473,604"
611,"James Mays, PF",Brooklyn Nets,"$473,604"
612,"Darius Johnson-Odom, G",Los Angeles Lakers,"$473,604"
613,"Micheal Eric, PF",Milwaukee Bucks,"$473,604"
614,"Khris Middleton, SF",Detroit Pistons,"$473,604"
615,"Tiny Gallon, NA",null Unknown,"$473,604"
616,"Robert Dozier, PF",Miami Heat,"$473,604"
617,"Greg Somogyi, C",Los Angeles Lakers,"$473,604"
618,"Reeves Nelson, SF",Los Angeles Lakers,"$473,604"
619,"DeQuan Jones, SF",Orlando Magic,"$473,604"
620,"Luke Nevill, C",Indiana Pacers,"$473,604"
621,"Pablo Prigioni, PG",New York Knicks,"$473,604"
622,"Matt Janning, SG",Denver Nuggets,"$473,604"
623,"Tu Holloway, NA",null Unknown,"$473,604"
624,"Bernard James, C",Dallas Mavericks,"$473,604"
625,"Dionte Christmas, SG",Philadelphia 76ers,"$473,604"
626,"Ben Hansbrough, PG",Indiana Pacers,"$473,604"
627,"Tornike Shengelia, SF",Brooklyn Nets,"$473,604"
628,"Kim English, SG",Detroit Pistons,"$473,604"
629,"Chris Copeland, SF",New York Knicks,"$473,604"
630,"Tyshawn Taylor, PG",Brooklyn Nets,"$473,604"
631,"Vernon Macklin, PF",New Orleans Pelicans,"$473,604"
632,"Jamar Smith, SG",Boston Celtics,"$473,604"
633,"Ismail Muhammad, SG",Atlanta Hawks,"$473,604"
634,"Carldell Johnson, PG",Atlanta Hawks,"$473,604"
635,"Marcus Landry, SF",Milwaukee Bucks,"$457,588"
636,"Deron Washington, NA",null Unknown,"$457,588"
637,"Sam Young, SF",Indiana Pacers,"$402,065"
638,"Peja Stojakovic, SF",Dallas Mavericks,"$402,065"
639,"Kevin Jones, PF",Cleveland Cavaliers,"$390,027"
640,"Walker Russell Jr., PG",Oklahoma City Thunder,"$374,300"
641,"Mickael Gelabale, SF",Minnesota Timberwolves,"$346,781"
642,"Chris Johnson, C",Minnesota Timberwolves,"$346,781"
643,"Patrick Beverley, PG",Houston Rockets,"$281,376"
644,"Jeremy Pargo, PG",Philadelphia 76ers,"$264,527"
645,"Gilbert Arenas, PG",Memphis Grizzlies,"$261,829"
646,"Derek Fisher, PG",Oklahoma City Thunder,"$261,343"
647,"Manny Harris, PG",Dallas Mavericks,"$252,016"
648,"Terrence Williams, SG",Boston Celtics,"$244,710"
649,"Aron Baynes, C",San Antonio Spurs,"$239,588"
650,"Bobby Simmons, SF",LA Clippers,"$234,268"
651,"Mustafa Shakur, PG",Oklahoma City Thunder,"$226,162"
652,"Earl Boykins, PG",Houston Rockets,"$220,487"
653,"Al Thornton, SF",Golden State Warriors,"$211,084"
654,"Travis Diener, PG",Portland Trail Blazers,"$208,802"
655,"Leon Powe, PF",Memphis Grizzlies,"$201,033"
656,"Ben Uzoh, PG",Denver Nuggets,"$190,548"
657,"Lou Amundson, PF",New Orleans Hornets,"$185,955"
658,"Kenyon Martin, F",New York Knicks,"$170,878"
659,"Chris Quinn, PG",Cleveland Cavaliers,"$169,340"
660,"Shavlik Randolph, PF",Boston Celtics,"$163,500"
661,"D.J. White, PF",Boston Celtics,"$156,234"
662,"James Singleton, F",Washington Wizards,"$151,585"
663,"Tim Ohlbrecht, PF",Houston Rockets,"$144,867"
664,"Juwan Howard, PF",Miami Heat,"$135,697"
665,"Armon Johnson, PG",Brooklyn Nets,"$104,494"
666,"Shelvin Mack, G",Atlanta Hawks,"$103,121"
667,"Terrel Harris, SG",New Orleans Hornets,"$94,154"
668,"Morris Almond, SG",Washington Wizards,"$75,793"
669,"Mikki Moore, C",Golden State Warriors,"$75,793"
670,"Keyon Dooling, PG",Memphis Grizzlies,"$75,387"
671,"DaJuan Summers, SF",LA Clippers,"$72,892"
672,"Damion James, SF",Brooklyn Nets,"$68,902"
673,"Dominic McGuire, PF",Indiana Pacers,"$68,902"
674,"Josh Harrellson, C",Miami Heat,"$61,467"
675,"Donald Sloan, G",New Orleans Hornets,"$61,467"
676,"Chris Johnson, SG",Memphis Grizzlies,"$55,718"
677,"Lester Hudson, SG",LA Clippers,"$48,232"
678,"Justin Holiday, SF",Philadelphia 76ers,"$47,360"
679,"Jerel McNeal, SG",Utah Jazz,"$44,835"
680,"Cedric Jackson, G",Cleveland Cavaliers,"$40,375"
681,"Jeff Foote, C",New Orleans Pelicans,"$38,194"
682,"Othyus Jeffers, SG",Minnesota Timberwolves,"$35,868"
683,"Henry Sims, C",New Orleans Hornets,"$27,859"
684,"Kris Joseph, SF",Brooklyn Nets,"$27,859"
685,"Chris Wright, PG",Dallas Mavericks,"$27,859"
686,"Larry Owens, SF",Brooklyn Nets,"$22,287"
687,"Mario West, SG",Brooklyn Nets,"$20,103"
