,NAME,TEAM,SALARY
33,"LaMarcus Aldridge, C",San Antonio Spurs,"$21,461,010"
34,"Victor Oladipo, SG",Indiana Pacers,"$21,000,000"
35,"Danilo Gallinari, PF",LA Clippers,"$20,559,599"
36,"Ryan Anderson, PF",Houston Rockets,"$19,578,455"
37,"Paul George, F",Oklahoma City Thunder,"$19,508,958"
38,"Jimmy Butler, SF",Minnesota Timberwolves,"$19,301,070"
39,"Tyler Johnson, G",Miami Heat,"$19,245,370"
40,"John Wall, PG",Washington Wizards,"$19,169,800"
41,"Jeff Teague, PG",Minnesota Timberwolves,"$19,000,000"
42,"George Hill, PG",Cleveland Cavaliers,"$19,000,000"
43,"Kawhi Leonard, SF",San Antonio Spurs,"$18,868,626"
44,"Kyrie Irving, PG",Boston Celtics,"$18,868,626"
45,"Enes Freedom, C",New York Knicks,"$18,622,514"
46,"Joakim Noah, C",New York Knicks,"$18,530,000"
47,"Allen Crabbe, G",Brooklyn Nets,"$18,500,000"
48,"Goran Dragic, PG",Miami Heat,"$18,109,175"
49,"Kent Bazemore, SF",Atlanta Hawks,"$18,089,887"
50,"DeMarcus Cousins, C",New Orleans Pelicans,"$18,063,850"
51,"Wesley Matthews, SG",Dallas Mavericks,"$17,884,176"
52,"Klay Thompson, SG",Golden State Warriors,"$17,826,150"
53,"Kentavious Caldwell-Pope, SG",Los Angeles Lakers,"$17,745,894"
54,"Draymond Green, PF",Golden State Warriors,"$17,469,565"
55,"Tristan Thompson, C",Cleveland Cavaliers,"$17,469,565"
56,"Tim Hardaway Jr., SF",New York Knicks,"$17,325,000"
57,"Luol Deng, F",Los Angeles Lakers,"$17,190,000"
58,"Evan Turner, G",Portland Trail Blazers,"$17,131,148"
59,"Reggie Jackson, PG",Detroit Pistons,"$17,043,478"
60,"Bismack Biyombo, C",Orlando Magic,"$17,000,000"
61,"Evan Fournier, SG",Orlando Magic,"$17,000,000"
62,"Jonas Valanciunas, C",Toronto Raptors,"$16,539,326"
63,"Pau Gasol, PF",San Antonio Spurs,"$16,000,000"
64,"Tobias Harris, F",LA Clippers,"$16,000,000"
65,"Timofey Mozgov, C",Brooklyn Nets,"$16,000,000"
66,"Ian Mahinmi, C",Washington Wizards,"$15,944,154"
67,"Dennis Schroder, PG",Atlanta Hawks,"$15,500,000"
68,"Tony Parker, G",San Antonio Spurs,"$15,453,126"
69,"DeMarre Carroll, F",Brooklyn Nets,"$15,400,000"
70,"Eric Bledsoe, SG",Milwaukee Bucks,"$15,000,000"
71,"Andre Iguodala, F",Golden State Warriors,"$14,814,815"
72,"JR Smith, G",Cleveland Cavaliers,"$14,720,000"
73,"James Johnson, PF",Miami Heat,"$14,651,700"
74,"Robin Lopez, C",Chicago Bulls,"$14,357,750"
75,"Ricky Rubio, PG",Utah Jazz,"$14,275,000"
76,"Joe Ingles, SG",Utah Jazz,"$14,136,364"
77,"Gorgui Dieng, C",Minnesota Timberwolves,"$14,112,360"
78,"Marvin Williams, F",Charlotte Hornets,"$14,087,500"
79,"Mason Plumlee, C",Denver Nuggets,"$14,041,096"
80,"Taj Gibson, F",Minnesota Timberwolves,"$14,000,000"
81,"Thaddeus Young, F",Indiana Pacers,"$13,964,045"
82,"Brandon Knight, PG",Dallas Mavericks,"$13,618,750"
83,"Cody Zeller, C",Charlotte Hornets,"$13,528,090"
84,"Michael Kidd-Gilchrist, F",Charlotte Hornets,"$13,000,000"
85,"Tyson Chandler, C",Phoenix Suns,"$13,000,000"
86,"Eric Gordon, SG",Houston Rockets,"$12,943,020"
87,"Kenneth Faried, F",Denver Nuggets,"$12,921,348"
88,"Marcin Gortat, C",Washington Wizards,"$12,782,609"
89,"Nikola Vucevic, C",Orlando Magic,"$12,750,000"
90,"Austin Rivers, SG",LA Clippers,"$12,650,000"
91,"Kelly Olynyk, PF",Miami Heat,"$12,537,527"
92,"Jeremy Lin, G",Brooklyn Nets,"$12,516,746"
93,"Miles Plumlee, C",Atlanta Hawks,"$12,500,000"
94,"Jordan Clarkson, PG",Cleveland Cavaliers,"$12,500,000"
95,"Nikola Mirotic, F",New Orleans Pelicans,"$12,500,000"
96,"Zach Randolph, F",Sacramento Kings,"$12,307,692"
97,"Courtney Lee, G",New York Knicks,"$12,253,780"
98,"Solomon Hill, SF",New Orleans Pelicans,"$12,236,535"
99,"Nikola Pekovic, C",Minnesota Timberwolves,"$12,100,000"
100,"Wilson Chandler, F",Denver Nuggets,"$12,016,854"
101,"Kemba Walker, PG",Charlotte Hornets,"$12,000,000"
102,"Derrick Favors, F",Utah Jazz,"$12,000,000"
103,"Dion Waiters, G",Miami Heat,"$11,550,000"
104,"John Henson, F",Milwaukee Bucks,"$11,327,466"
105,"Omer Asik, C",Chicago Bulls,"$11,286,516"
106,"Monta Ellis, SG",Indiana Pacers,"$11,227,000"
107,"Alec Burks, SG",Utah Jazz,"$10,845,506"
108,"Patty Mills, PG",San Antonio Spurs,"$10,714,286"
109,"Tony Snell, SF",Milwaukee Bucks,"$10,607,143"
110,"Terrence Ross, G",Orlando Magic,"$10,500,000"
111,"Bojan Bogdanovic, SF",Indiana Pacers,"$10,500,000"
112,"Mirza Teletovic, PF",Milwaukee Bucks,"$10,500,000"
113,"Robert Covington, PF",Philadelphia 76ers,"$10,464,092"
114,"Iman Shumpert, G",Cleveland Cavaliers,"$10,337,079"
115,"Maurice Harkless, SF",Portland Trail Blazers,"$10,162,922"
116,"Jon Leuer, F",Detroit Pistons,"$10,002,681"
117,"Danny Green, F",San Antonio Spurs,"$10,000,000"
118,"Darren Collison, PG",Indiana Pacers,"$10,000,000"
119,"Jared Dudley, SF",Phoenix Suns,"$10,000,000"
120,"Al Jefferson, C",Indiana Pacers,"$10,000,000"
121,"Meyers Leonard, C",Portland Trail Blazers,"$9,904,495"
122,"Matthew Dellavedova, PG",Milwaukee Bucks,"$9,607,500"
123,"Bogdan Bogdanovic, SG",Sacramento Kings,"$9,412,280"
124,"Josh Richardson, SG",Miami Heat,"$9,367,200"
125,"Norman Powell, G",Toronto Raptors,"$9,367,200"
126,"Andre Roberson, F",Oklahoma City Thunder,"$9,259,260"
127,"Dwight Powell, C",Dallas Mavericks,"$9,003,125"
128,"Gerald Henderson, SG",Philadelphia 76ers,"$9,000,000"
129,"Avery Bradley, PG",LA Clippers,"$8,808,989"
130,"Markieff Morris, PF",Washington Wizards,"$8,600,000"
131,"Jerryd Bayless, G",Philadelphia 76ers,"$8,575,916"
132,"JaMychal Green, F",Memphis Grizzlies,"$8,533,333"
133,"Cristiano Felicio, PF",Chicago Bulls,"$8,470,980"
134,"E'Twaun Moore, G",New Orleans Pelicans,"$8,445,024"
135,"Rudy Gay, SF",San Antonio Spurs,"$8,406,000"
136,"Kosta Koufos, C",Sacramento Kings,"$8,393,000"
137,"Markelle Fultz, PG",Philadelphia 76ers,"$8,339,880"
138,"Garrett Temple, SF",Sacramento Kings,"$8,000,000"
139,"Kevin Garnett, PF",Minnesota Timberwolves,"$8,000,000"
140,"Yi Jianlian, SF",Los Angeles Lakers,"$8,000,000"
141,"Vince Carter, G",Sacramento Kings,"$8,000,000"
142,"Cory Joseph, PG",Indiana Pacers,"$7,945,000"
143,"CJ Miles, G",Toronto Raptors,"$7,936,509"
144,"Shaun Livingston, G",Golden State Warriors,"$7,692,308"
145,"P.J. Tucker, PF",Houston Rockets,"$7,590,035"
146,"Corey Brewer, F",Oklahoma City Thunder,"$7,579,366"
147,"Andrew Wiggins, SF",Minnesota Timberwolves,"$7,574,323"
148,"Kyle Korver, G",Cleveland Cavaliers,"$7,560,000"
149,"Boris Diaw, C",Utah Jazz,"$7,500,000"
150,"Jeremy Lamb, SG",Charlotte Hornets,"$7,488,372"
151,"Darrell Arthur, F",Denver Nuggets,"$7,464,912"
152,"Trevor Ariza, SF",Houston Rockets,"$7,420,912"
153,"Channing Frye, F",Los Angeles Lakers,"$7,420,912"
154,"Festus Ezeli, C",Portland Trail Blazers,"$7,400,000"
155,"Al-Farouq Aminu, SF",Portland Trail Blazers,"$7,319,035"
156,"Cole Aldrich, C",Minnesota Timberwolves,"$7,300,000"
157,"D.J. Augustin, G",Orlando Magic,"$7,250,000"
158,"Dewayne Dedmon, C",Atlanta Hawks,"$7,200,000"
159,"Lance Thomas, F",New York Knicks,"$7,119,650"
160,"D'Angelo Russell, PG",Brooklyn Nets,"$7,019,698"
161,"Langston Galloway, SG",Detroit Pistons,"$7,000,000"
162,"Rodney Stuckey, PG",Indiana Pacers,"$7,000,000"
163,"Boban Marjanovic, C",LA Clippers,"$7,000,000"
164,"Lou Williams, SG",LA Clippers,"$7,000,000"
165,"Jae Crowder, PF",Utah Jazz,"$6,796,117"
166,"Carl Landry, PF",Philadelphia 76ers,"$6,500,000"
167,"Ben Simmons, PG",Philadelphia 76ers,"$6,434,520"
168,"Tim Duncan, C",San Antonio Spurs,"$6,393,750"
169,"Ed Davis, C",Portland Trail Blazers,"$6,352,531"
170,"Lonzo Ball, PG",Los Angeles Lakers,"$6,286,560"
171,"Isaiah Thomas, G",Los Angeles Lakers,"$6,261,395"
172,"Karl-Anthony Towns, C",Minnesota Timberwolves,"$6,216,840"
173,"Spencer Hawes, PF",Milwaukee Bucks,"$6,061,175"
174,"Josh McRoberts, PF",Dallas Mavericks,"$6,021,175"
175,"Shelvin Mack, G",Orlando Magic,"$6,000,000"
176,"Ish Smith, PG",Detroit Pistons,"$6,000,000"
177,"Jonathon Simmons, G",Orlando Magic,"$6,000,000"
178,"Alan Williams, C",Phoenix Suns,"$6,000,000"
179,"Milos Teodosic, G",LA Clippers,"$6,000,000"
180,"Wesley Johnson, F",LA Clippers,"$5,882,260"
181,"Alex Abrines, G",Oklahoma City Thunder,"$5,725,000"
182,"Kristaps Porzingis, C",New York Knicks,"$5,697,054"
183,"Jayson Tatum, SF",Boston Celtics,"$5,645,400"
184,"Jared Sullinger, C",Phoenix Suns,"$5,628,000"
185,"Brandon Ingram, SF",Los Angeles Lakers,"$5,519,400"
186,"Patrick Beverley, PG",LA Clippers,"$5,513,514"
187,"Luis Scola, F",Shanghai Sharks,"$5,500,000"
188,"Thabo Sefolosha, F",Utah Jazz,"$5,500,000"
189,"Jason Smith, F",Washington Wizards,"$5,450,000"
190,"Ben McLemore, SG",Memphis Grizzlies,"$5,200,000"
191,"Patrick Patterson, PF",Oklahoma City Thunder,"$5,192,000"
192,"Nick Young, G",Golden State Warriors,"$5,192,000"
193,"Josh Jackson, SG",Phoenix Suns,"$5,090,040"
194,"Mike Muscala, C",Atlanta Hawks,"$5,000,000"
195,"C.J. Watson, PG",Orlando Magic,"$5,000,000"
196,"Dirk Nowitzki, F",Dallas Mavericks,"$5,000,000"
197,"Marcus Morris Sr., F",Boston Celtics,"$5,000,000"
198,"Dante Exum, G",Utah Jazz,"$4,992,385"
199,"Jonathan Isaac, PF",Orlando Magic,"$4,969,080"
200,"Alexis Ajinca, C",LA Clippers,"$4,961,798"
201,"Jaylen Brown, SG",Boston Celtics,"$4,956,480"
202,"Mike Dunleavy, SG",Atlanta Hawks,"$4,837,500"
203,"Kyle Singler, F",Oklahoma City Thunder,"$4,666,500"
204,"De'Aaron Fox, PG",Sacramento Kings,"$4,609,200"
205,"Ron Baker, G",New York Knicks,"$4,544,000"
206,"Lauri Markkanen, PF",Chicago Bulls,"$4,536,120"
207,"Dragan Bender, F",Phoenix Suns,"$4,468,800"
208,"Devin Harris, G",Denver Nuggets,"$4,402,546"
209,"Justin Holiday, SF",Chicago Bulls,"$4,384,616"
210,"Greivis Vasquez, PG",Brooklyn Nets,"$4,347,826"
211,"Jamal Crawford, G",Minnesota Timberwolves,"$4,328,000"
212,"Emmanuel Mudiay, G",New York Knicks,"$4,294,480"
213,"Kris Dunn, G",Chicago Bulls,"$4,221,000"
214,"Nerlens Noel, C",Dallas Mavericks,"$4,187,599"
215,"Alex Len, C",Phoenix Suns,"$4,187,599"
216,"Frank Ntilikina, PG",New York Knicks,"$4,155,720"
217,"Julius Randle, PF",Los Angeles Lakers,"$4,149,242"
218,"Leandro Barbosa, G",Flamengo Flamengo,"$4,000,000"
219,"Jordan Hill, C",Minnesota Timberwolves,"$4,000,000"
220,"Jonas Jerebko, F",Utah Jazz,"$4,000,000"
221,"Nemanja Bjelica, PF",Minnesota Timberwolves,"$3,949,999"
222,"Stanley Johnson, SF",Detroit Pistons,"$3,940,402"
223,"J.J. Barea, G",Dallas Mavericks,"$3,903,900"
224,"Quincy Pondexter, F",Chicago Bulls,"$3,853,931"
225,"Willie Cauley-Stein, C",Sacramento Kings,"$3,704,160"
226,"Buddy Hield, SG",Sacramento Kings,"$3,675,480"
227,"Frank Kaminsky, PF",Charlotte Hornets,"$3,627,842"
228,"Drew Gooden, PF",Washington Wizards,"$3,547,000"
229,"Will Barton, G",Denver Nuggets,"$3,533,333"
230,"Paul Pierce, SF",LA Clippers,"$3,527,920"
231,"Mike Miller, SG",Denver Nuggets,"$3,500,000"
232,"Zaza Pachulia, C",Golden State Warriors,"$3,477,600"
233,"Nene Hilario, C",Houston Rockets,"$3,477,600"
234,"Jodie Meeks, G",Washington Wizards,"$3,454,500"
235,"Justise Winslow, PF",Miami Heat,"$3,448,926"
236,"Malik Monk, SG",Charlotte Hornets,"$3,447,480"
237,"Myles Turner, C",Indiana Pacers,"$3,410,284"
238,"Troy Daniels, G",Phoenix Suns,"$3,408,520"
239,"Jamal Murray, PG",Denver Nuggets,"$3,355,320"
240,"Rajon Rondo, PG",New Orleans Pelicans,"$3,300,000"
241,"Doug McDermott, SF",Dallas Mavericks,"$3,294,994"
242,"Tyreke Evans, G",Memphis Grizzlies,"$3,290,000"
243,"Tarik Black, F",Houston Rockets,"$3,290,000"
244,"Anthony Tolliver, PF",Detroit Pistons,"$3,290,000"
245,"Luke Kennard, SG",Detroit Pistons,"$3,275,280"
246,"Cameron Payne, PG",Chicago Bulls,"$3,263,294"
247,"Dennis Smith Jr., PG",Dallas Mavericks,"$3,218,280"
248,"Kelly Oubre Jr., SG",Washington Wizards,"$3,208,630"
249,"Ekpe Udoh, F",Utah Jazz,"$3,200,000"
250,"T.J. Warren, SF",Phoenix Suns,"$3,152,931"
251,"Marquese Chriss, SF",Phoenix Suns,"$3,073,800"
252,"Zach Collins, PF",Portland Trail Blazers,"$3,057,240"
253,"Seth Curry, SG",Charlotte Hornets,"$3,028,410"
254,"Mindaugas Kuzminskas, F",New York Knicks,"$3,025,035"
255,"Justin Hamilton, C",Beijing Ducks,"$3,000,000"
256,"Tomas Satoransky, SG",Washington Wizards,"$3,000,000"
257,"Tibor Pleiss, C",Philadelphia 76ers,"$3,000,000"
258,"Bam Adebayo, C",Miami Heat,"$2,955,840"
259,"Jakob Poeltl, C",Toronto Raptors,"$2,947,320"
260,"Jusuf Nurkic, C",Portland Trail Blazers,"$2,947,305"
261,"Thon Maker, F",Milwaukee Bucks,"$2,799,720"
262,"Cedi Osman, SF",Cleveland Cavaliers,"$2,775,000"
263,"Domantas Sabonis, PF",Indiana Pacers,"$2,659,800"
264,"Jerian Grant, G",Chicago Bulls,"$2,639,314"
265,"Donovan Mitchell, SG",Utah Jazz,"$2,621,280"
266,"Gary Harris, SG",Denver Nuggets,"$2,550,055"
267,"Delon Wright, SG",Toronto Raptors,"$2,536,898"
268,"D.J. Wilson, F",Milwaukee Bucks,"$2,534,280"
269,"Taurean Prince, PF",Atlanta Hawks,"$2,526,840"
270,"Dario Saric, PF",Philadelphia 76ers,"$2,526,840"
271,"Justin Anderson, F",Philadelphia 76ers,"$2,516,048"
272,"Manu Ginobili, G",San Antonio Spurs,"$2,500,000"
273,"Reggie Bullock Jr., SF",Detroit Pistons,"$2,500,000"
274,"Bobby Portis, F",Chicago Bulls,"$2,494,346"
275,"Rondae Hollis Jefferson, SF",Brooklyn Nets,"$2,470,357"
276,"Kendrick Perkins, C",Cleveland Cavaliers,"$2,445,085"
277,"Trey Lyles, PF",Denver Nuggets,"$2,441,400"
278,"T.J. Leaf, PF",Indiana Pacers,"$2,407,560"
279,"Justin Jackson, F",Sacramento Kings,"$2,365,560"
280,"Shabazz Napier, G",Portland Trail Blazers,"$2,361,360"
281,"Clint Capela, C",Houston Rockets,"$2,334,528"
282,"Devin Booker, SG",Phoenix Suns,"$2,319,360"
283,"John Collins, PF",Atlanta Hawks,"$2,299,080"
284,"Denzel Valentine, G",Chicago Bulls,"$2,280,600"
285,"Larry Nance Jr., PF",Cleveland Cavaliers,"$2,272,391"
286,"Justin Patton, C",Minnesota Timberwolves,"$2,247,480"
287,"Brandon Jennings, G",Milwaukee Bucks,"$2,222,803"
288,"Mo Williams, PG",Denver Nuggets,"$2,194,500"
289,"Kyle Anderson, SF",San Antonio Spurs,"$2,151,704"
290,"Darius Miller, SF",New Orleans Pelicans,"$2,100,000"
291,"Juancho Hernangomez, PF",Denver Nuggets,"$2,076,840"
292,"Sean Kilpatrick, G",Chicago Bulls,"$2,054,856"
293,"Kendall Marshall, PG",Milwaukee Bucks,"$2,048,257"
294,"OG Anunoby, SF",Toronto Raptors,"$2,034,120"
295,"Jarrett Allen, C",Brooklyn Nets,"$2,034,120"
296,"Terry Rozier, SG",Boston Celtics,"$1,988,520"
297,"Kevin Seraphin, C",Indiana Pacers,"$1,974,159"
298,"Ante Zizic, C",Cleveland Cavaliers,"$1,952,760"
299,"Tyler Zeller, C",Milwaukee Bucks,"$1,933,941"
300,"Rashad Vaughn, G",Orlando Magic,"$1,889,040"
301,"Harry Giles III, PF",Charlotte Hornets,"$1,859,400"
302,"Henry Ellenson, PF",Detroit Pistons,"$1,857,480"
303,"Eric Moreland, C",Detroit Pistons,"$1,826,300"
304,"Sam Dekker, F",LA Clippers,"$1,794,600"
305,"Terrance Ferguson, SF",Oklahoma City Thunder,"$1,785,000"
306,"Furkan Korkmaz, SG",Philadelphia 76ers,"$1,740,000"
307,"Caris LeVert, SG",Brooklyn Nets,"$1,702,800"
308,"Malik Beasley, SG",Denver Nuggets,"$1,700,640"
309,"Spencer Dinwiddie, PG",Brooklyn Nets,"$1,656,092"
310,"Julyan Stone, G",Charlotte Hornets,"$1,656,092"
311,"DeAndre' Bembry, SG",Atlanta Hawks,"$1,634,640"
312,"Richaun Holmes, F",Philadelphia 76ers,"$1,600,520"
313,"T.J. McConnell, PG",Philadelphia 76ers,"$1,600,520"
314,"Dwight Buycks, G",Detroit Pistons,"$1,600,520"
315,"Tyler Lydon, F",Denver Nuggets,"$1,579,440"
316,"Archie Goodwin, SG",Portland Trail Blazers,"$1,577,230"
317,"Ryan Kelly, PF",Atlanta Hawks,"$1,577,230"
318,"Jeff Withey, C",Dallas Mavericks,"$1,577,230"
319,"Malachi Richardson, G",Toronto Raptors,"$1,569,360"
320,"Caron Butler, SF",Sacramento Kings,"$1,551,659"
321,"Isaiah Taylor, G",Atlanta Hawks,"$1,544,951"
322,"Trey Burke, PG",New York Knicks,"$1,544,951"
323,"Troy Williams, F",New York Knicks,"$1,544,951"
324,"Quinn Cook, PG",Golden State Warriors,"$1,544,951"
325,"Malcolm Brogdon, PG",Milwaukee Bucks,"$1,544,951"
326,"Pascal Siakam, PF",Toronto Raptors,"$1,544,951"
327,"Rodney McGruder, G",Miami Heat,"$1,544,951"
328,"Willy Hernangomez, C",Charlotte Hornets,"$1,544,951"
329,"Mitch McGary, PF",Oklahoma City Thunder,"$1,526,040"
330,"Joffrey Lauvergne, F",San Antonio Spurs,"$1,524,305"
331,"Jerami Grant, SF",Oklahoma City Thunder,"$1,524,305"
332,"Johnny O'Bryant III, F",Charlotte Hornets,"$1,524,305"
333,"Tyler Ennis, G",Los Angeles Lakers,"$1,524,305"
334,"Elijah Millsap, F",Denver Nuggets,"$1,524,305"
335,"Marcelinho Huertas, PG",Houston Rockets,"$1,500,000"
336,"Omri Casspi, F",Golden State Warriors,"$1,471,382"
337,"Tyus Jones, PG",Minnesota Timberwolves,"$1,471,382"
338,"KJ McDaniels, F",Oklahoma City Thunder,"$1,471,382"
339,"Raymond Felton, G",Oklahoma City Thunder,"$1,471,382"
340,"Nick Collison, F",Oklahoma City Thunder,"$1,471,382"
341,"Josh Huestis, F",Oklahoma City Thunder,"$1,471,382"
342,"JaVale McGee, C",Golden State Warriors,"$1,471,382"
343,"Anthony Morrow, SG",Portland Trail Blazers,"$1,471,382"
344,"Montrezl Harrell, C",LA Clippers,"$1,471,382"
345,"Kris Humphries, PF",Philadelphia 76ers,"$1,471,382"
346,"Damjan Rudez, SF",Orlando Magic,"$1,471,382"
347,"Aaron Brooks, G",Minnesota Timberwolves,"$1,471,382"
348,"Axel Toupane, SG",Milwaukee Bucks,"$1,471,382"
349,"Pat Connaughton, SG",Portland Trail Blazers,"$1,471,382"
350,"Mario Chalmers, G",Memphis Grizzlies,"$1,471,382"
351,"Rakeem Christmas, PF",Indiana Pacers,"$1,471,382"
352,"Damien Wilkins, SG",Indiana Pacers,"$1,471,382"
353,"Luc Mbah a Moute, F",Houston Rockets,"$1,471,382"
354,"Kevon Looney, F",Golden State Warriors,"$1,471,382"
355,"Andrew Bogut, C",Los Angeles Lakers,"$1,471,382"
356,"David West, F",Golden State Warriors,"$1,471,382"
357,"Chris McCullough, F",Washington Wizards,"$1,471,382"
358,"Beno Udrih, PG",Detroit Pistons,"$1,471,382"
359,"Nikola Jokic, C",Denver Nuggets,"$1,471,382"
360,"Donald Sloan, G",Denver Nuggets,"$1,471,382"
361,"Josh Childress, F",Maccabi Haifa Maccabi Haifa,"$1,471,382"
362,"Salah Mejri, C",Dallas Mavericks,"$1,471,382"
363,"Maalik Wayns, PG",Dallas Mavericks,"$1,471,382"
364,"Jarell Martin, F",Memphis Grizzlies,"$1,471,382"
365,"Raul Neto, PG",Utah Jazz,"$1,471,382"
366,"Willie Reed, C",Detroit Pistons,"$1,471,382"
367,"Tony Allen, SG",New Orleans Pelicans,"$1,471,382"
368,"Ian Clark, G",New Orleans Pelicans,"$1,471,382"
369,"Perry Jones, SF",New Orleans Pelicans,"$1,471,382"
370,"Jeremy Evans, F",Atlanta Hawks,"$1,471,382"
371,"Caleb Swanigan, F",Portland Trail Blazers,"$1,465,920"
372,"Jordan Adams, SG",Memphis Grizzlies,"$1,465,080"
373,"Richard Jefferson, F",Denver Nuggets,"$1,454,756"
374,"Kyle Kuzma, SF",Los Angeles Lakers,"$1,423,560"
375,"Tony Bradley, C",Utah Jazz,"$1,414,920"
376,"Derrick White, PG",San Antonio Spurs,"$1,404,600"
377,"Josh Hart, SG",Los Angeles Lakers,"$1,394,520"
378,"Timothe Luwawu-Cabarrot, SG",Philadelphia 76ers,"$1,386,600"
379,"Josh Smith, PF",New Orleans Pelicans,"$1,379,940"
380,"Jaylen Morris, F",Atlanta Hawks,"$1,378,242"
381,"Khem Birch, C",Orlando Magic,"$1,378,242"
382,"Wes Iwundu, F",Orlando Magic,"$1,378,242"
383,"Damyean Dotson, SG",New York Knicks,"$1,378,242"
384,"Rodney Purvis, G",Orlando Magic,"$1,378,242"
385,"Sterling Brown, SF",Milwaukee Bucks,"$1,378,242"
386,"Tyler Dorsey, G",Atlanta Hawks,"$1,378,242"
387,"Jordan Bell, F",Golden State Warriors,"$1,378,242"
388,"Alfonzo McKinnie, F",Toronto Raptors,"$1,378,242"
389,"Ike Anigbogu, C",Indiana Pacers,"$1,378,242"
390,"Alex Poythress, F",Indiana Pacers,"$1,378,242"
391,"Guillermo Hernangomez, C",New York Knicks,"$1,350,000"
392,"Sasha Kaun, C",Philadelphia 76ers,"$1,333,240"
393,"Brice Johnson, PF",Memphis Grizzlies,"$1,331,160"
394,"Davis Bertans, SF",San Antonio Spurs,"$1,312,611"
395,"Patrick McCaw, SF",Golden State Warriors,"$1,312,611"
396,"Kyle Wiltjer, F",Toronto Raptors,"$1,312,611"
397,"Daniel Ochefu, PF",Washington Wizards,"$1,312,611"
398,"Carrick Felix, SG",Washington Wizards,"$1,312,611"
399,"Semaj Christon, PG",Oklahoma City Thunder,"$1,312,611"
400,"Stephen Zimmerman, C",San Antonio Spurs,"$1,312,611"
401,"Tyler Ulis, G",Phoenix Suns,"$1,312,611"
402,"Chinanu Onuaku, C",Houston Rockets,"$1,312,611"
403,"Patricio Garino, SG",Orlando Magic,"$1,312,611"
404,"Skal Labissiere, C",Sacramento Kings,"$1,312,611"
405,"Dorian Finney-Smith, PF",Dallas Mavericks,"$1,312,611"
406,"Bryn Forbes, SG",San Antonio Spurs,"$1,312,611"
407,"Cheick Diallo, F",New Orleans Pelicans,"$1,312,611"
408,"AJ Hammons, C",Miami Heat,"$1,312,611"
409,"Ivica Zubac, C",Los Angeles Lakers,"$1,312,611"
410,"Yogi Ferrell, PG",Dallas Mavericks,"$1,312,611"
411,"DeQuan Jones, SF",Indiana Pacers,"$1,312,611"
412,"Deyonta Davis, F",Memphis Grizzlies,"$1,312,611"
413,"Andrew Harrison, G",Memphis Grizzlies,"$1,312,611"
414,"Michael Gbinije, SG",Golden State Warriors,"$1,312,611"
415,"Isaiah Whitehead, G",Brooklyn Nets,"$1,312,611"
416,"Kalin Lucas, G",Detroit Pistons,"$1,312,611"
417,"Chasson Randle, G",Minnesota Timberwolves,"$1,312,611"
418,"Damian Jones, C",Golden State Warriors,"$1,312,611"
419,"Sheldon Mac, G",Cleveland Cavaliers,"$1,312,611"
420,"Diamond Stone, C",Chicago Bulls,"$1,312,611"
421,"Paul Zipser, F",Chicago Bulls,"$1,312,611"
422,"Wayne Selden, G",Memphis Grizzlies,"$1,312,611"
423,"Jarrod Uthoff, F",New Orleans Pelicans,"$1,312,611"
424,"Jake Layman, F",Portland Trail Blazers,"$1,312,611"
