,NAME,TEAM,SALARY
31,"Jamal Murray, PG",Denver Nuggets,"$33,833,400"
32,"Brandon Ingram, SF",New Orleans Pelicans,"$33,833,400"
33,"Shai Gilgeous-Alexander, PG",Oklahoma City Thunder,"$33,386,850"
34,"Michael Porter Jr., SF",Denver Nuggets,"$33,386,850"
35,"Donovan Mitchell, SG",Cleveland Cavaliers,"$33,162,030"
36,"De'Aaron Fox, PG",Sacramento Kings,"$32,600,060"
37,"Bam Adebayo, C",Miami Heat,"$32,600,060"
38,"Jayson Tatum, SF",Boston Celtics,"$32,600,060"
39,"Deandre Ayton, C",Portland Trail Blazers,"$32,459,438"
40,"Jaylen Brown, SG",Boston Celtics,"$31,830,357"
41,"Gordon Hayward, SF",Oklahoma City Thunder,"$31,500,000"
42,"Chris Paul, PG",Golden State Warriors,"$30,800,000"
43,"Domantas Sabonis, PF",Sacramento Kings,"$30,600,000"
44,"Khris Middleton, SF",Milwaukee Bucks,"$29,320,988"
45,"DeMar DeRozan, SF",Chicago Bulls,"$28,600,000"
46,"Julius Randle, PF",New York Knicks,"$28,226,880"
47,"Jordan Poole, SG",Washington Wizards,"$27,955,357"
48,"Jerami Grant, SF",Portland Trail Blazers,"$27,586,207"
49,"Jaren Jackson Jr., PF",Memphis Grizzlies,"$27,102,202"
50,"Tyler Herro, PG",Miami Heat,"$27,000,000"
51,"Jalen Brunson, PG",New York Knicks,"$26,346,666"
52,"Cameron Johnson, SF",Brooklyn Nets,"$25,679,348"
53,"Kyle Kuzma, SF",Washington Wizards,"$25,568,182"
54,"John Collins, PF",Utah Jazz,"$25,340,000"
55,"Brook Lopez, C",Milwaukee Bucks,"$25,000,000"
56,"Mike Conley, PG",Minnesota Timberwolves,"$24,360,000"
57,"Andrew Wiggins, SF",Golden State Warriors,"$24,330,357"
58,"Anfernee Simons, SG",Portland Trail Blazers,"$24,107,143"
59,"RJ Barrett, SG",Toronto Raptors,"$23,883,929"
60,"Jordan Clarkson, PG",Utah Jazz,"$23,487,629"
61,"Dillon Brooks, SF",Houston Rockets,"$22,627,671"
62,"Malcolm Brogdon, PG",Portland Trail Blazers,"$22,500,000"
63,"Draymond Green, PF",Golden State Warriors,"$22,321,429"
64,"Aaron Gordon, PF",Denver Nuggets,"$22,266,182"
65,"Terry Rozier, SG",Miami Heat,"$22,205,221"
66,"Bruce Brown, SF",Toronto Raptors,"$22,000,000"
67,"Mikal Bridges, SF",Brooklyn Nets,"$21,700,000"
68,"Myles Turner, C",Indiana Pacers,"$20,975,000"
69,"Clint Capela, C",Atlanta Hawks,"$20,616,000"
70,"Lonzo Ball, PG",Chicago Bulls,"$20,465,117"
71,"De'Andre Hunter, SF",Atlanta Hawks,"$20,089,286"
72,"Keldon Johnson, SF",San Antonio Spurs,"$20,000,000"
73,"Bojan Bogdanovic, SF",New York Knicks,"$20,000,000"
74,"Jarrett Allen, C",Cleveland Cavaliers,"$20,000,000"
75,"Joe Harris, SF",Detroit Pistons,"$19,928,571"
76,"Jakob Poeltl, C",Toronto Raptors,"$19,500,000"
77,"Buddy Hield, SG",Philadelphia 76ers,"$19,279,841"
78,"Evan Fournier, SG",Detroit Pistons,"$18,857,143"
79,"Marcus Smart, PG",Memphis Grizzlies,"$18,833,712"
80,"Bogdan Bogdanovic, SG",Atlanta Hawks,"$18,700,000"
81,"OG Anunoby, SF",New York Knicks,"$18,642,857"
82,"Gary Trent Jr., SG",Toronto Raptors,"$18,560,000"
83,"Nikola Vucevic, C",Chicago Bulls,"$18,518,519"
84,"Derrick White, PG",Boston Celtics,"$18,357,143"
85,"Dejounte Murray, SG",Atlanta Hawks,"$18,214,000"
86,"Duncan Robinson, F",Miami Heat,"$18,154,000"
87,"Norman Powell, G",LA Clippers,"$18,000,000"
88,"Tim Hardaway Jr., SF",Dallas Mavericks,"$17,897,728"
89,"Jonathan Isaac, PF",Orlando Magic,"$17,400,000"
90,"Collin Sexton, PG",Utah Jazz,"$17,325,000"
91,"D'Angelo Russell, PG",Los Angeles Lakers,"$17,307,693"
92,"Lauri Markkanen, PF",Utah Jazz,"$17,259,999"
93,"Marcus Morris Sr., F",Cleveland Cavaliers,"$17,116,279"
94,"Davis Bertans, SF",Charlotte Hornets,"$17,000,000"
95,"Harrison Barnes, SF",Sacramento Kings,"$17,000,000"
96,"Markelle Fultz, PG",Orlando Magic,"$17,000,000"
97,"Jusuf Nurkic, C",Phoenix Suns,"$16,875,000"
98,"P.J. Washington, PF",Dallas Mavericks,"$16,847,826"
99,"Kevin Porter Jr., G",LA Clippers,"$15,860,000"
100,"Rui Hachimura, PF",Los Angeles Lakers,"$15,740,741"
101,"Mitchell Robinson, C",New York Knicks,"$15,681,818"
102,"Kevin Huerter, SG",Sacramento Kings,"$15,669,643"
103,"Jonas Valanciunas, C",New Orleans Pelicans,"$15,435,000"
104,"Luke Kennard, SG",Memphis Grizzlies,"$15,418,363"
105,"Caris LeVert, SG",Cleveland Cavaliers,"$15,384,616"
106,"Luguentz Dort, G",Oklahoma City Thunder,"$15,277,778"
107,"Kentavious Caldwell-Pope, SG",Denver Nuggets,"$14,704,938"
108,"Max Strus, SG",Cleveland Cavaliers,"$14,487,684"
109,"Tyus Jones, PG",Washington Wizards,"$14,000,000"
110,"Dorian Finney-Smith, PF",Brooklyn Nets,"$13,932,008"
111,"Doug McDermott, SF",Indiana Pacers,"$13,750,000"
112,"Wendell Carter Jr., C",Orlando Magic,"$13,050,000"
113,"Gary Harris, SG",Orlando Magic,"$13,000,000"
114,"Josh Hart, SG",New York Knicks,"$12,960,000"
115,"Naz Reid, C",Minnesota Timberwolves,"$12,950,400"
116,"Steven Adams, C",Houston Rockets,"$12,600,000"
117,"Brandon Clarke, PF",Memphis Grizzlies,"$12,500,000"
118,"Marvin Bagley III, PF",Washington Wizards,"$12,500,000"
119,"Dennis Schroder, PG",Brooklyn Nets,"$12,405,000"
120,"Daniel Gafford, C",Dallas Mavericks,"$12,402,000"
121,"Grant Williams, PF",Charlotte Hornets,"$12,325,581"
122,"Kelly Olynyk, PF",Toronto Raptors,"$12,195,122"
123,"Victor Wembanyama, C",San Antonio Spurs,"$12,160,680"
124,"James Wiseman, C",Detroit Pistons,"$12,119,400"
125,"Devonte' Graham, PG",San Antonio Spurs,"$12,100,000"
126,"Richaun Holmes, F",Washington Wizards,"$12,046,020"
127,"Austin Reaves, SG",Los Angeles Lakers,"$12,015,150"
128,"Herbert Jones, SF",New Orleans Pelicans,"$12,015,150"
129,"Chris Boucher, PF",Toronto Raptors,"$11,750,000"
130,"Nicolas Batum, PF",Philadelphia 76ers,"$11,710,818"
131,"Bobby Portis, F",Milwaukee Bucks,"$11,710,818"
132,"Robert Covington, PF",Philadelphia 76ers,"$11,692,308"
133,"Paolo Banchero, PF",Orlando Magic,"$11,608,080"
134,"Robert Williams III, C",Portland Trail Blazers,"$11,571,429"
135,"Coby White, PG",Chicago Bulls,"$11,111,111"
136,"Cade Cunningham, PG",Detroit Pistons,"$11,055,240"
137,"Talen Horton-Tucker, SF",Utah Jazz,"$11,020,000"
138,"P.J. Tucker, PF",LA Clippers,"$11,014,500"
139,"Joe Ingles, SG",Orlando Magic,"$11,000,000"
140,"Maxi Kleber, PF",Dallas Mavericks,"$11,000,000"
141,"Donte DiVincenzo, SG",New York Knicks,"$10,960,000"
142,"Ivica Zubac, C",LA Clippers,"$10,933,333"
143,"LaMelo Ball, PG",Charlotte Hornets,"$10,900,635"
144,"Brandon Miller, F",Charlotte Hornets,"$10,880,400"
145,"Terance Mann, SG",LA Clippers,"$10,576,923"
146,"Matisse Thybulle, SG",Portland Trail Blazers,"$10,500,000"
147,"Gabe Vincent, PG",Los Angeles Lakers,"$10,500,000"
148,"Alec Burks, SG",New York Knicks,"$10,489,600"
149,"Chet Holmgren, PF",Oklahoma City Thunder,"$10,386,000"
150,"Larry Nance Jr., PF",New Orleans Pelicans,"$10,375,000"
151,"Landry Shamet, SG",Washington Wizards,"$10,250,000"
152,"Al Horford, C",Boston Celtics,"$10,000,000"
153,"Malik Monk, SG",Sacramento Kings,"$9,945,830"
154,"Tre Jones, PG",San Antonio Spurs,"$9,895,833"
155,"Jalen Green, SG",Houston Rockets,"$9,891,480"
156,"Patrick Williams, PF",Chicago Bulls,"$9,835,881"
157,"Monte Morris, PG",Minnesota Timberwolves,"$9,800,926"
158,"Scoot Henderson, G",Portland Trail Blazers,"$9,770,880"
159,"Nic Claxton, C",Brooklyn Nets,"$9,625,000"
160,"Jeff Green, PF",Houston Rockets,"$9,600,000"
161,"Royce O'Neale, PF",Phoenix Suns,"$9,500,000"
162,"Alex Caruso, SG",Chicago Bulls,"$9,460,000"
163,"Victor Oladipo, SG",Memphis Grizzlies,"$9,450,000"
164,"Pat Connaughton, SG",Milwaukee Bucks,"$9,423,869"
165,"Jabari Smith Jr., PF",Houston Rockets,"$9,326,520"
166,"Isaiah Hartenstein, C",New York Knicks,"$9,245,121"
167,"Anthony Edwards, SG",Minnesota Timberwolves,"$9,219,512"
168,"Kyle Anderson, SF",Minnesota Timberwolves,"$9,219,512"
169,"Grayson Allen, SG",Phoenix Suns,"$8,925,000"
170,"Isaac Okoro, SF",Cleveland Cavaliers,"$8,920,795"
171,"Evan Mobley, PF",Cleveland Cavaliers,"$8,882,760"
172,"Amen Thompson, F",Houston Rockets,"$8,809,320"
173,"Georges Niang, SF",Cleveland Cavaliers,"$8,800,000"
174,"Gary Payton II, SG",Golden State Warriors,"$8,715,000"
175,"T.J. McConnell, PG",Indiana Pacers,"$8,700,000"
176,"Keegan Murray, SF",Sacramento Kings,"$8,409,000"
177,"Onyeka Okongwu, PF",Atlanta Hawks,"$8,109,063"
178,"Scottie Barnes, SF",Toronto Raptors,"$8,008,560"
179,"Trey Lyles, PF",Sacramento Kings,"$8,000,000"
180,"De'Anthony Melton, SG",Philadelphia 76ers,"$8,000,000"
181,"Moritz Wagner, C",Orlando Magic,"$8,000,000"
182,"Jock Landale, C",Houston Rockets,"$8,000,000"
183,"Ausar Thompson, F",Detroit Pistons,"$7,977,480"
184,"Miles Bridges, SF",Charlotte Hornets,"$7,921,301"
185,"Vasilije Micic, G",Charlotte Hornets,"$7,723,000"
186,"Paul Reed, F",Philadelphia 76ers,"$7,723,000"
187,"Zach Collins, PF",San Antonio Spurs,"$7,700,000"
188,"Jaden Ivey, PG",Detroit Pistons,"$7,641,480"
189,"Cody Martin, SF",Charlotte Hornets,"$7,560,000"
190,"Kevon Looney, F",Golden State Warriors,"$7,500,000"
191,"Taurean Prince, PF",Los Angeles Lakers,"$7,455,000"
192,"Killian Hayes, G",Detroit Pistons,"$7,413,955"
193,"Jalen Suggs, SG",Orlando Magic,"$7,252,080"
194,"Anthony Black, G",Orlando Magic,"$7,245,480"
195,"Khem Birch, C",San Antonio Spurs,"$6,985,000"
196,"Bennedict Mathurin, SG",Indiana Pacers,"$6,916,080"
197,"Obi Toppin, PF",Indiana Pacers,"$6,803,012"
198,"Caleb Martin, SF",Miami Heat,"$6,802,950"
199,"Cedi Osman, SF",San Antonio Spurs,"$6,718,842"
200,"Bilal Coulibaly, SG",Washington Wizards,"$6,614,280"
201,"Josh Giddey, SG",Oklahoma City Thunder,"$6,587,040"
202,"Cameron Payne, PG",Philadelphia 76ers,"$6,500,000"
203,"Jae'Sean Tate, SF",Houston Rockets,"$6,500,000"
204,"Ayo Dosunmu, SG",Chicago Bulls,"$6,481,481"
205,"Rudy Gay, SF",Golden State Warriors,"$6,479,000"
206,"Sasha Vezenkov, F",Sacramento Kings,"$6,341,464"
207,"Shaedon Sharpe, SG",Portland Trail Blazers,"$6,313,800"
208,"Otto Porter Jr., SF",Toronto Raptors,"$6,300,000"
209,"Deni Avdija, SF",Washington Wizards,"$6,263,188"
210,"Nassir Little, SF",Phoenix Suns,"$6,250,000"
211,"Jevon Carter, PG",Chicago Bulls,"$6,190,476"
212,"Kenrich Williams, SF",Oklahoma City Thunder,"$6,175,000"
213,"Ricky Rubio, PG",Cleveland Cavaliers,"$6,146,342"
214,"Jarace Walker, F",Indiana Pacers,"$6,059,520"
215,"Jonathan Kuminga, PF",Golden State Warriors,"$6,012,840"
216,"Devin Vassell, SG",San Antonio Spurs,"$5,887,899"
217,"Tyrese Haliburton, PG",Indiana Pacers,"$5,808,435"
218,"Dyson Daniels, G",New Orleans Pelicans,"$5,784,120"
219,"Kira Lewis Jr., G",Utah Jazz,"$5,722,116"
220,"Dean Wade, PF",Cleveland Cavaliers,"$5,709,877"
221,"Aaron Nesmith, SF",Indiana Pacers,"$5,634,257"
222,"Jalen Smith, PF",Indiana Pacers,"$5,604,192"
223,"Taylor Hendricks, F",Utah Jazz,"$5,569,920"
224,"Cole Anthony, PG",Orlando Magic,"$5,539,771"
225,"Franz Wagner, SF",Orlando Magic,"$5,508,720"
226,"Garrett Temple, SF",Toronto Raptors,"$5,401,000"
227,"Furkan Korkmaz, SG",Philadelphia 76ers,"$5,370,370"
228,"Jeremy Sochan, F",San Antonio Spurs,"$5,316,960"
229,"Cason Wallace, G",Oklahoma City Thunder,"$5,291,000"
230,"Chuma Okeke, F",Orlando Magic,"$5,266,713"
231,"Isaiah Stewart, C",Detroit Pistons,"$5,266,713"
232,"Davion Mitchell, PG",Sacramento Kings,"$5,063,760"
233,"Johnny Davis, G",Washington Wizards,"$5,050,800"
234,"Jett Howard, G",Orlando Magic,"$5,026,800"
235,"Nick Richards, C",Charlotte Hornets,"$5,000,000"
236,"Reggie Jackson, PG",Denver Nuggets,"$5,000,000"
237,"Mason Plumlee, C",LA Clippers,"$5,000,000"
238,"Ziaire Williams, F",Memphis Grizzlies,"$4,810,200"
239,"Ousmane Dieng, F",Oklahoma City Thunder,"$4,798,440"
240,"Dereck Lively II, C",Dallas Mavericks,"$4,775,640"
241,"Josh Green, SG",Dallas Mavericks,"$4,765,339"
242,"Jarred Vanderbilt, PF",Los Angeles Lakers,"$4,698,000"
243,"Nickeil Alexander-Walker, SG",Minnesota Timberwolves,"$4,687,500"
244,"James Bouknight, SG",Charlotte Hornets,"$4,570,080"
245,"Jalen Williams, F",Oklahoma City Thunder,"$4,558,680"
246,"Saddiq Bey, SF",Atlanta Hawks,"$4,556,983"
247,"Gradey Dick, G",Toronto Raptors,"$4,536,720"
248,"Jalen McDaniels, PF",Toronto Raptors,"$4,516,000"
249,"Precious Achiuwa, PF",New York Knicks,"$4,379,527"
250,"Tyrese Maxey, PG",Philadelphia 76ers,"$4,343,920"
251,"Jalen Duren, C",Detroit Pistons,"$4,330,680"
252,"Danuel House Jr., SF",Philadelphia 76ers,"$4,310,250"
253,"Jordan Hawkins, G",New Orleans Pelicans,"$4,310,160"
254,"Zeke Nnaji, PF",Denver Nuggets,"$4,306,281"
255,"Immanuel Quickley, SG",Toronto Raptors,"$4,171,548"
256,"Chris Duarte, SG",Sacramento Kings,"$4,124,400"
257,"Ochai Agbaji, G",Toronto Raptors,"$4,114,200"
258,"Kobe Bufkin, G",Atlanta Hawks,"$4,094,280"
259,"Payton Pritchard, PG",Boston Celtics,"$4,037,278"
260,"Seth Curry, SG",Charlotte Hornets,"$4,000,000"
261,"Troy Brown Jr., SF",Detroit Pistons,"$4,000,000"
262,"Dwight Powell, C",Dallas Mavericks,"$4,000,000"
263,"Moses Moody, SG",Golden State Warriors,"$3,918,480"
264,"Mark Williams, C",Charlotte Hornets,"$3,908,160"
265,"Jaden McDaniels, PF",Minnesota Timberwolves,"$3,901,399"
266,"Keyonte George, G",Utah Jazz,"$3,889,800"
267,"Malachi Flynn, PG",Detroit Pistons,"$3,873,025"
268,"Desmond Bane, SG",Memphis Grizzlies,"$3,845,083"
269,"Kevin Love, PF",Miami Heat,"$3,835,738"
270,"Russell Westbrook, PG",LA Clippers,"$3,835,738"
271,"Corey Kispert, SF",Washington Wizards,"$3,722,040"
272,"AJ Griffin, F",Atlanta Hawks,"$3,712,920"
273,"Jalen Hood-Schifino, G",Los Angeles Lakers,"$3,695,040"
274,"Amir Coffey, SG",LA Clippers,"$3,666,667"
275,"Alperen Sengun, C",Houston Rockets,"$3,536,280"
276,"Tari Eason, F",Houston Rockets,"$3,527,160"
277,"Jaime Jaquez Jr., G",Miami Heat,"$3,510,600"
278,"Mike Muscala, C",Oklahoma City Thunder,"$3,500,000"
279,"Andre Drummond, C",Chicago Bulls,"$3,360,000"
280,"Trey Murphy III, SG",New Orleans Pelicans,"$3,359,280"
281,"Brandin Podziemski, G",Golden State Warriors,"$3,352,440"
282,"Dalen Terry, F",Chicago Bulls,"$3,350,760"
283,"Cam Whitmore, F",Houston Rockets,"$3,218,160"
284,"Jake LaRavia, F",Memphis Grizzlies,"$3,199,920"
285,"Derrick Rose, PG",Memphis Grizzlies,"$3,196,448"
286,"Eric Gordon, SG",Phoenix Suns,"$3,196,448"
287,"Tre Mann, PG",Charlotte Hornets,"$3,191,280"
288,"Noah Clowney, F",Brooklyn Nets,"$3,089,520"
289,"Malaki Branham, G",San Antonio Spurs,"$3,071,880"
290,"Simone Fontecchio, F",Detroit Pistons,"$3,044,872"
291,"Jordan Nwora, SF",Toronto Raptors,"$3,000,000"
292,"Julian Champagnie, F",San Antonio Spurs,"$3,000,000"
293,"Dante Exum, G",Dallas Mavericks,"$3,000,000"
294,"Dariq Whitehead, F",Brooklyn Nets,"$2,966,040"
295,"Christian Braun, G",Denver Nuggets,"$2,949,120"
296,"Jalen Johnson, SF",Atlanta Hawks,"$2,925,360"
297,"Josh Richardson, SG",Miami Heat,"$2,891,467"
298,"Kris Murray, F",Portland Trail Blazers,"$2,847,480"
299,"Walker Kessler, C",Utah Jazz,"$2,831,160"
300,"Josh Okogie, SF",Phoenix Suns,"$2,815,937"
301,"Keon Johnson, G",Brooklyn Nets,"$2,808,720"
302,"Omer Yurtseven, C",Utah Jazz,"$2,800,000"
303,"Kyle Lowry, PG",Philadelphia 76ers,"$2,795,839"
304,"Olivier-Maxence Prosper, F",Dallas Mavericks,"$2,733,360"
305,"David Roddy, F",Phoenix Suns,"$2,718,240"
306,"Christian Wood, F",Los Angeles Lakers,"$2,709,849"
307,"Isaiah Jackson, SF",Indiana Pacers,"$2,696,280"
308,"Marcus Sasser, G",Detroit Pistons,"$2,623,680"
309,"MarJon Beauchamp, F",Milwaukee Bucks,"$2,609,400"
310,"Charles Bassey, C",San Antonio Spurs,"$2,600,000"
311,"Kris Dunn, G",Utah Jazz,"$2,586,665"
312,"Damian Jones, C",Cleveland Cavaliers,"$2,586,665"
313,"Bruno Fernando, F",Atlanta Hawks,"$2,581,522"
314,"Willy Hernangomez, C",New Orleans Pelicans,"$2,559,942"
315,"Ben Sheppard, G",Indiana Pacers,"$2,537,160"
316,"Damion Lee, SG",Phoenix Suns,"$2,528,233"
317,"Thomas Bryant, C",Miami Heat,"$2,528,233"
318,"Torrey Craig, SF",Chicago Bulls,"$2,528,233"
319,"Blake Wesley, G",San Antonio Spurs,"$2,504,640"
320,"Josh Christopher, SG",Miami Heat,"$2,485,200"
321,"Nick Smith Jr., G",Charlotte Hornets,"$2,463,960"
322,"Brice Sensabaugh, F",Utah Jazz,"$2,448,600"
323,"Ty Jerome, SG",Cleveland Cavaliers,"$2,439,025"
324,"Julian Strawther, G",Denver Nuggets,"$2,431,080"
325,"Wendell Moore Jr., G",Minnesota Timberwolves,"$2,421,720"
326,"Kobe Brown, G",LA Clippers,"$2,413,320"
327,"PJ Dozier, G",Minnesota Timberwolves,"$2,413,304"
328,"Luke Kornet, C",Boston Celtics,"$2,413,304"
329,"John Konchar, SG",Memphis Grizzlies,"$2,400,000"
330,"Quentin Grimes, SG",Detroit Pistons,"$2,385,720"
331,"Keita Bates-Diop, SF",Brooklyn Nets,"$2,364,614"
332,"Nikola Jovic, F",Miami Heat,"$2,352,000"
333,"Yuta Watanabe, SF",Memphis Grizzlies,"$2,346,614"
334,"Drew Eubanks, PF",Phoenix Suns,"$2,346,614"
335,"Patrick Baldwin Jr., F",Washington Wizards,"$2,337,720"
336,"Jordan McLaughlin, PG",Minnesota Timberwolves,"$2,320,000"
337,"Bones Hyland, PG",LA Clippers,"$2,306,400"
338,"Peyton Watson, F",Denver Nuggets,"$2,303,520"
339,"Cam Thomas, SG",Brooklyn Nets,"$2,240,160"
340,"Vlatko Cancar, SF",Denver Nuggets,"$2,234,359"
341,"Vince Williams Jr., G",Memphis Grizzlies,"$2,232,308"
342,"Jaden Springer, G",Boston Celtics,"$2,226,240"
343,"Day'Ron Sharpe, C",Brooklyn Nets,"$2,210,040"
344,"Jeremiah Robinson-Earl, F",New Orleans Pelicans,"$2,196,970"
345,"Santi Aldama, PF",Memphis Grizzlies,"$2,194,200"
346,"Jaxson Hayes, C",Los Angeles Lakers,"$2,165,000"
347,"Cam Reddish, SF",Los Angeles Lakers,"$2,165,000"
348,"Oshae Brissett, SF",Boston Celtics,"$2,165,000"
349,"Andrew Nembhard, PG",Indiana Pacers,"$2,131,905"
350,"Kobi Simmons, G",Toronto Raptors,"$2,066,585"
351,"Luka Samanic, F",Utah Jazz,"$2,066,585"
352,"Isaiah Roby, PF",Ulm Ulm,"$2,066,585"
353,"Goga Bitadze, C",Orlando Magic,"$2,062,585"
354,"Tristan Thompson, C",Cleveland Cavaliers,"$2,019,796"
355,"Sandro Mamukelashvili, PF",San Antonio Spurs,"$2,019,760"
356,"Alex Len, C",Sacramento Kings,"$2,019,760"
357,"Montrezl Harrell, C",Philadelphia 76ers,"$2,019,760"
358,"Malik Beasley, SG",Milwaukee Bucks,"$2,019,760"
359,"Jae Crowder, PF",Milwaukee Bucks,"$2,019,760"
360,"Frank Ntilikina, PG",Charlotte Hornets,"$2,019,706"
361,"Ish Smith, PG",Charlotte Hornets,"$2,019,706"
362,"Colby Jones, G",Sacramento Kings,"$2,019,706"
363,"Nerlens Noel, C",Sacramento Kings,"$2,019,706"
364,"JaVale McGee, C",Sacramento Kings,"$2,019,706"
365,"Robin Lopez, C",Milwaukee Bucks,"$2,019,706"
366,"Dalano Banton, G",Portland Trail Blazers,"$2,019,706"
367,"Moses Brown, C",Portland Trail Blazers,"$2,019,706"
368,"Bol Bol, C",Phoenix Suns,"$2,019,706"
369,"Mo Bamba, C",Philadelphia 76ers,"$2,019,706"
370,"Kelly Oubre Jr., SG",Philadelphia 76ers,"$2,019,706"
371,"Danny Green, F",Philadelphia 76ers,"$2,019,706"
372,"Trendon Watford, PF",Brooklyn Nets,"$2,019,706"
373,"Lonnie Walker IV, G",Brooklyn Nets,"$2,019,706"
374,"Dennis Smith Jr., PG",Brooklyn Nets,"$2,019,706"
375,"Thanasis Antetokounmpo, SF",Milwaukee Bucks,"$2,019,706"
376,"Patrick Beverley, PG",Milwaukee Bucks,"$2,019,706"
377,"Cory Joseph, PG",Golden State Warriors,"$2,019,706"
378,"Aaron Holiday, G",Houston Rockets,"$2,019,706"
379,"Reggie Bullock Jr., SF",Houston Rockets,"$2,019,706"
380,"Boban Marjanovic, C",Houston Rockets,"$2,019,706"
381,"Dario Saric, PF",Golden State Warriors,"$2,019,706"
382,"Chimezie Metu, PF",Detroit Pistons,"$2,019,706"
383,"Ryan Arcidiacono, G",New York Knicks,"$2,019,706"
384,"Jalen Pickett, G",Denver Nuggets,"$2,019,706"
385,"Justin Holiday, SF",Denver Nuggets,"$2,019,706"
386,"DeAndre Jordan, C",Denver Nuggets,"$2,019,706"
387,"Derrick Jones Jr., SF",Dallas Mavericks,"$2,019,706"
388,"Markieff Morris, PF",Dallas Mavericks,"$2,019,706"
389,"Terry Taylor, F",Chicago Bulls,"$2,019,706"
390,"Cody Zeller, C",New Orleans Pelicans,"$2,019,706"
391,"Svi Mykhailiuk, SG",Boston Celtics,"$2,019,706"
392,"Wesley Matthews, SG",Atlanta Hawks,"$2,019,706"
393,"Jaylin Williams, F",Oklahoma City Thunder,"$2,000,000"
394,"Caleb Houstan, G",Orlando Magic,"$2,000,000"
395,"Garrison Mathews, SG",Atlanta Hawks,"$2,000,000"
396,"Anthony Gill, PF",Washington Wizards,"$1,997,239"
397,"R.J. Hampton, G",Miami Heat,"$1,997,238"
398,"Isaiah Joe, SG",Oklahoma City Thunder,"$1,997,238"
399,"Sam Merrill, SG",Cleveland Cavaliers,"$1,997,238"
400,"GG Jackson II, F",Memphis Grizzlies,"$1,991,428"
401,"Duop Reath, C",Portland Trail Blazers,"$1,951,220"
402,"Lamar Stevens, SF",Memphis Grizzlies,"$1,930,681"
403,"KJ Martin, F",Philadelphia 76ers,"$1,930,681"
404,"KJ Martin, F",LA Clippers,"$1,930,681"
405,"Naji Marshall, SF",New Orleans Pelicans,"$1,930,681"
406,"Xavier Tillman, F",Boston Celtics,"$1,930,681"
407,"Kessler Edwards, SF",Sacramento Kings,"$1,927,896"
408,"Jericho Sims, C",New York Knicks,"$1,927,896"
409,"Joe Wieskamp, SF",Dallas Mavericks,"$1,927,896"
410,"Sam Hauser, SF",Boston Celtics,"$1,927,896"
411,"Carlik Jones, G",Chicago Bulls,"$1,922,896"
412,"Haywood Highsmith, F",Miami Heat,"$1,902,137"
413,"Kevin Knox II, SF",Detroit Pistons,"$1,845,593"
414,"JT Thor, F",Charlotte Hornets,"$1,836,096"
415,"Isaiah Todd, PF",Memphis Grizzlies,"$1,836,096"
416,"Isaiah Livers, PF",Detroit Pistons,"$1,836,096"
417,"Aaron Wiggins, SG",Oklahoma City Thunder,"$1,836,096"
418,"Miles McBride, PG",New York Knicks,"$1,836,096"
419,"Brandon Boston Jr., SG",LA Clippers,"$1,836,096"
420,"Marko Simonovic, C",Chicago Bulls,"$1,836,096"
421,"Jose Alvarado, PG",New Orleans Pelicans,"$1,836,096"
422,"Jack White, F",Memphis Grizzlies,"$1,801,769"
423,"AJ Green, G",Milwaukee Bucks,"$1,801,769"
