,NAME,TEAM,SALARY
424,"Anthony Gill, PF",Washington Wizards,"$1,517,981"
425,"Robert Woodard II, F",Sacramento Kings,"$1,517,981"
426,"Isaiah Joe, SG",Philadelphia 76ers,"$1,517,981"
427,"Tre Jones, PG",San Antonio Spurs,"$1,517,981"
428,"Elijah Hughes, F",Portland Trail Blazers,"$1,517,981"
429,"KJ Martin, F",Houston Rockets,"$1,517,981"
430,"Paul Reed, F",Philadelphia 76ers,"$1,517,981"
431,"Mamadi Diakite, F",Oklahoma City Thunder,"$1,517,981"
432,"CJ Elleby, SG",Portland Trail Blazers,"$1,517,981"
433,"Elijah Bryant, SG",Milwaukee Bucks,"$1,517,981"
434,"Deividas Sirvydis, F",Detroit Pistons,"$1,517,981"
435,"Jae'Sean Tate, SF",Houston Rockets,"$1,517,981"
436,"Sam Merrill, SG",Memphis Grizzlies,"$1,517,981"
437,"Naji Marshall, SF",New Orleans Pelicans,"$1,517,981"
438,"Xavier Tillman, F",Memphis Grizzlies,"$1,517,981"
439,"Isaiah Todd, PF",Washington Wizards,"$1,500,000"
440,"Omer Yurtseven, C",Miami Heat,"$1,489,065"
441,"Saben Lee, G",Detroit Pistons,"$1,489,065"
442,"JT Thor, F",Charlotte Hornets,"$1,250,000"
443,"Wesley Matthews, SG",Milwaukee Bucks,"$1,237,494"
444,"Alfonzo McKinnie, F",Chicago Bulls,"$1,090,007"
445,"Jason Preston, G",Utah Jazz,"$1,062,303"
446,"Isaiah Livers, PF",Detroit Pistons,"$1,057,260"
447,"Tristan Thompson, C",Chicago Bulls,"$1,000,000"
448,"Marquese Chriss, SF",Dallas Mavericks,"$958,529"
449,"Duane Washington Jr., PG",Indiana Pacers,"$950,000"
450,"Jared Butler, SG",Utah Jazz,"$925,258"
451,"Georgios Kalaitzakis, SF",Oklahoma City Thunder,"$925,258"
452,"Charles Bassey, C",Philadelphia 76ers,"$925,258"
453,"Dalano Banton, G",Toronto Raptors,"$925,258"
454,"Miles McBride, PG",New York Knicks,"$925,258"
455,"Luka Garza, C",Detroit Pistons,"$925,258"
456,"Austin Reaves, SG",Los Angeles Lakers,"$925,258"
457,"Brandon Boston Jr., SG",LA Clippers,"$925,258"
458,"Jock Landale, C",San Antonio Spurs,"$925,258"
459,"Greg Brown III, PF",Portland Trail Blazers,"$925,258"
460,"Marko Simonovic, C",Chicago Bulls,"$925,258"
461,"Ayo Dosunmu, SG",Chicago Bulls,"$925,258"
462,"Vit Krejci, G",Oklahoma City Thunder,"$925,258"
463,"Stanley Johnson, SF",Los Angeles Lakers,"$888,616"
464,"Bismack Biyombo, C",Phoenix Suns,"$863,368"
465,"Lance Stephenson, G",Indiana Pacers,"$642,729"
466,"Daishen Nix, SG",Houston Rockets,"$612,000"
467,"Terry Taylor, F",Indiana Pacers,"$600,000"
468,"Danuel House Jr., SF",Utah Jazz,"$565,986"
469,"Luke Kornet, C",Boston Celtics,"$565,986"
470,"Keifer Sykes, G",Indiana Pacers,"$558,345"
471,"Ryan Arcidiacono, G",New York Knicks,"$546,800"
472,"DeAndre' Bembry, SG",Milwaukee Bucks,"$518,021"
473,"Goran Dragic, PG",Brooklyn Nets,"$460,463"
474,"Jevon Carter, PG",Milwaukee Bucks,"$441,277"
475,"Trendon Watford, PF",Portland Trail Blazers,"$436,482"
476,"Nik Stauskas, G",Boston Celtics,"$432,536"
477,"DeMarcus Cousins, C",Denver Nuggets,"$431,684"
478,"D.J. Augustin, G",Los Angeles Lakers,"$393,312"
479,"DeAndre Jordan, C",Philadelphia 76ers,"$374,126"
480,"Devontae Cacok, PF",San Antonio Spurs,"$364,353"
481,"Sam Hauser, SF",Boston Celtics,"$313,737"
482,"Haywood Highsmith, F",Miami Heat,"$290,967"
483,"Malik Fitts, F",Boston Celtics,"$231,062"
484,"Joe Wieskamp, SF",San Antonio Spurs,"$202,068"
485,"Isaiah Thomas, G",Charlotte Hornets,"$191,860"
486,"Amir Coffey, SG",LA Clippers,"$153,488"
487,"Jose Alvarado, PG",New Orleans Pelicans,"$150,000"
488,"Armoni Brooks, G",Toronto Raptors,"$136,926"
489,"Devin Cannady, G",Orlando Magic,"$100,000"
490,"Luca Vildoza, G",Milwaukee Bucks,"$42,789"
491,"Rayjon Tucker, G",Milwaukee Bucks,"$28,779"
492,"Juwan Morgan, F",Toronto Raptors,"$19,816"
493,"Moses Brown, C",Cleveland Cavaliers,"$19,186"
494,"Xavier Sneed, F",Utah Jazz,"$8,558"
495,"Kessler Edwards, SF",Brooklyn Nets,"$5,318"
496,"Ish Wainright, F",Phoenix Suns,"$5,318"
