,NAME,TEAM,SALARY
421,"Omer Yurtseven, C",Miami Heat,"$1,752,638"
422,"Saben Lee, G",Philadelphia 76ers,"$1,752,638"
423,"Devin Cannady, G",Orlando Magic,"$1,752,638"
424,"Luca Vildoza, G",Milwaukee Bucks,"$1,752,638"
425,"Rayjon Tucker, G",Milwaukee Bucks,"$1,752,638"
426,"Haywood Highsmith, F",Miami Heat,"$1,752,638"
427,"Malik Fitts, F",LA Clippers,"$1,752,638"
428,"Paul Watson, SG",Oklahoma City Thunder,"$1,701,593"
429,"Charlie Brown Jr., G",Charlotte Hornets,"$1,701,593"
430,"Kelan Martin, SG",New Orleans Pelicans,"$1,701,593"
431,"Mfiondu Kabengele, C",Boston Celtics,"$1,701,593"
432,"Sam Dekker, F",Toronto Raptors,"$1,669,178"
433,"Jarrell Brantley, PF",Utah Jazz,"$1,669,178"
434,"E'Twaun Moore, G",Orlando Magic,"$1,669,178"
435,"Solomon Hill, SF",New York Knicks,"$1,669,178"
436,"Trevor Ariza, SF",Los Angeles Lakers,"$1,669,178"
437,"Semi Ojeleye, PF",LA Clippers,"$1,669,178"
438,"Kevin Pangos, G",Cleveland Cavaliers,"$1,669,178"
439,"Jabari Parker, PF",Boston Celtics,"$1,669,178"
440,"Enes Freedom, C",Houston Rockets,"$1,669,178"
441,"Jericho Sims, C",New York Knicks,"$1,639,842"
442,"Kessler Edwards, SF",Sacramento Kings,"$1,637,966"
443,"Trevelin Queen, SG",Indiana Pacers,"$1,637,966"
444,"Isaiah Todd, PF",Washington Wizards,"$1,575,000"
445,"JT Thor, F",Charlotte Hornets,"$1,563,518"
446,"Jared Butler, SG",Oklahoma City Thunder,"$1,563,518"
447,"Isaiah Livers, PF",Detroit Pistons,"$1,563,518"
448,"Jason Preston, G",LA Clippers,"$1,563,518"
449,"Aaron Wiggins, SG",Oklahoma City Thunder,"$1,563,518"
450,"Miles McBride, PG",New York Knicks,"$1,563,518"
451,"Duane Washington Jr., PG",Phoenix Suns,"$1,563,518"
452,"Trendon Watford, PF",Portland Trail Blazers,"$1,563,518"
453,"Daishen Nix, SG",Houston Rockets,"$1,563,518"
454,"Austin Reaves, SG",Los Angeles Lakers,"$1,563,518"
455,"Brandon Boston Jr., SG",LA Clippers,"$1,563,518"
456,"Jock Landale, C",Phoenix Suns,"$1,563,518"
457,"Greg Brown III, PF",Portland Trail Blazers,"$1,563,518"
458,"Marko Simonovic, C",Chicago Bulls,"$1,563,518"
459,"Ayo Dosunmu, SG",Chicago Bulls,"$1,563,518"
460,"Terry Taylor, F",Chicago Bulls,"$1,563,518"
461,"Jose Alvarado, PG",New Orleans Pelicans,"$1,563,518"
462,"Sam Hauser, SF",Boston Celtics,"$1,563,518"
463,"Vit Krejci, G",Atlanta Hawks,"$1,563,518"
464,"Dalano Banton, G",Toronto Raptors,"$1,563,318"
465,"Jahmi'us Ramsey, PG",Toronto Raptors,"$1,517,981"
466,"Daniel Oturu, C",Toronto Raptors,"$1,517,981"
467,"Caleb Homesley, SG",Washington Wizards,"$1,517,981"
468,"Mamadi Diakite, F",Cleveland Cavaliers,"$1,517,981"
469,"Elijah Bryant, SG",Milwaukee Bucks,"$1,517,981"
470,"Deividas Sirvydis, F",Indiana Pacers,"$1,517,981"
471,"Christian Koloko, C",Toronto Raptors,"$1,500,000"
472,"Tyus Jones, PG",Memphis Grizzlies,"$1,500,000"
473,"Alize Johnson, F",San Antonio Spurs,"$1,392,896"
474,"Kemba Walker, PG",Dallas Mavericks,"$1,392,896"
475,"Stanley Johnson, SF",San Antonio Spurs,"$1,245,164"
476,"Kennedy Chandler, G",Memphis Grizzlies,"$1,200,000"
477,"Alfonzo McKinnie, F",Chicago Bulls,"$1,090,007"
478,"Bryce McGowens, G",Charlotte Hornets,"$1,075,000"
479,"Chima Moneke, F",Sacramento Kings,"$1,017,781"
480,"Jabari Walker, F",Portland Trail Blazers,"$1,017,781"
481,"Josh Minott, F",Minnesota Timberwolves,"$1,017,781"
482,"Tyrese Martin, G",Atlanta Hawks,"$1,017,781"
483,"Ryan Rollins, G",Golden State Warriors,"$1,017,781"
484,"Max Christie, G",Los Angeles Lakers,"$1,017,781"
485,"Jaden Hardy, G",Dallas Mavericks,"$1,017,781"
486,"Kenneth Lofton Jr., F",Memphis Grizzlies,"$1,000,000"
487,"Luka Garza, C",Minnesota Timberwolves,"$925,258"
488,"Jordan Goodwin, G",Washington Wizards,"$900,000"
489,"Sam Merrill, SG",Cleveland Cavaliers,"$850,000"
490,"Kris Dunn, G",Utah Jazz,"$735,819"
491,"Michael Carter-Williams, G",Orlando Magic,"$652,829"
492,"Gorgui Dieng, C",San Antonio Spurs,"$622,582"
493,"Goga Bitadze, C",Orlando Magic,"$612,181"
494,"Boban Marjanovic, C",Houston Rockets,"$601,478"
495,"James Johnson, PF",Indiana Pacers,"$590,926"
496,"Terrence Ross, G",Phoenix Suns,"$580,373"
497,"Dewayne Dedmon, C",Philadelphia 76ers,"$580,373"
498,"Reggie Jackson, PG",Denver Nuggets,"$580,373"
499,"Justin Holiday, SF",Dallas Mavericks,"$569,821"
500,"Keifer Sykes, G",Indiana Pacers,"$558,345"
501,"Eugene Omoruyi, F",Detroit Pistons,"$555,402"
502,"Joe Wieskamp, SF",Toronto Raptors,"$554,989"
503,"PJ Dozier, G",Sacramento Kings,"$539,450"
504,"DeAndre' Bembry, SG",Milwaukee Bucks,"$518,021"
505,"Cody Zeller, C",Miami Heat,"$517,060"
506,"Admiral Schofield, SF",Orlando Magic,"$516,508"
507,"Russell Westbrook, PG",LA Clippers,"$495,955"
508,"R.J. Hampton, G",Detroit Pistons,"$485,403"
509,"Ish Wainright, F",Phoenix Suns,"$474,851"
510,"Will Barton, G",Toronto Raptors,"$432,642"
511,"Isaiah Roby, PF",San Antonio Spurs,"$400,000"
512,"Goran Dragic, PG",Milwaukee Bucks,"$390,433"
513,"Sandro Mamukelashvili, PF",San Antonio Spurs,"$357,717"
514,"Patrick Beverley, PG",Chicago Bulls,"$357,717"
515,"Carlik Jones, G",Chicago Bulls,"$357,717"
516,"DaQuan Jeffries, SG",Charlotte Hornets,"$300,000"
517,"Meyers Leonard, C",Milwaukee Bucks,"$284,911"
518,"D.J. Augustin, G",Houston Rockets,"$189,940"
519,"Xavier Cooks, G",Washington Wizards,"$140,384"
520,"Nate Williams, G",Portland Trail Blazers,"$52,644"
521,"Kobi Simmons, G",Charlotte Hornets,"$32,795"
522,"Justin Champagnie, SF",Boston Celtics,"$28,241"
523,"David Duke Jr., G",Brooklyn Nets,"$28,241"
524,"Moses Brown, C",Brooklyn Nets,"$19,186"
525,"Shaquille Harrison, G",Portland Trail Blazers,"$12,260"
526,"Willie Cauley-Stein, C",Houston Rockets,"$10,552"
527,"Tristan Thompson, C",Cleveland Cavaliers,"$10,552"
528,"Xavier Sneed, F",Charlotte Hornets,"$8,558"
