,NAME,TEAM,SALARY
68,"Wilson Chandler, F",Brooklyn Nets,"$10,449,438"
69,"Monta Ellis, SG",Indiana Pacers,"$10,300,000"
70,"Luol Deng, F",Miami Heat,"$10,151,612"
71,"Gerald Wallace, SF",Philadelphia 76ers,"$10,105,855"
72,"DeMar DeRozan, SF",Toronto Raptors,"$10,050,000"
73,"Danny Green, F",San Antonio Spurs,"$10,000,000"
74,"Tiago Splitter, C",Atlanta Hawks,"$9,756,250"
75,"Jeff Green, PF",LA Clippers,"$9,650,000"
76,"Zach Randolph, F",Memphis Grizzlies,"$9,638,555"
77,"Mike Conley, PG",Memphis Grizzlies,"$9,588,426"
78,"Rajon Rondo, PG",Sacramento Kings,"$9,500,000"
79,"Alec Burks, SG",Utah Jazz,"$9,463,484"
80,"Omer Asik, C",New Orleans Pelicans,"$9,213,483"
81,"Lance Stephenson, G",Memphis Grizzlies,"$9,000,000"
82,"Iman Shumpert, G",Cleveland Cavaliers,"$8,988,765"
83,"Kevin Garnett, PF",Minnesota Timberwolves,"$8,500,000"
84,"Ryan Anderson, PF",New Orleans Pelicans,"$8,500,000"
85,"Taj Gibson, F",Chicago Bulls,"$8,500,000"
86,"Brandon Jennings, G",Orlando Magic,"$8,344,497"
87,"Dirk Nowitzki, F",Dallas Mavericks,"$8,333,334"
88,"Corey Brewer, F",Houston Rockets,"$8,229,375"
89,"Trevor Ariza, SF",Houston Rockets,"$8,193,030"
90,"Channing Frye, F",Cleveland Cavaliers,"$8,193,029"
91,"Al-Farouq Aminu, SF",Portland Trail Blazers,"$8,042,895"
92,"Arron Afflalo, G",New York Knicks,"$8,000,000"
93,"Jeff Teague, PG",Atlanta Hawks,"$8,000,000"
94,"O.J. Mayo, SG",Milwaukee Bucks,"$8,000,000"
95,"George Hill, PG",Indiana Pacers,"$8,000,000"
96,"Markieff Morris, PF",Washington Wizards,"$8,000,000"
97,"Ersan Ilyasova, PF",Orlando Magic,"$7,900,000"
98,"Avery Bradley, PG",Boston Celtics,"$7,730,337"
99,"Kosta Koufos, C",Sacramento Kings,"$7,700,000"
100,"Boris Diaw, C",San Antonio Spurs,"$7,500,000"
101,"Pau Gasol, PF",Chicago Bulls,"$7,448,760"
102,"Jose Calderon, G",New York Knicks,"$7,402,812"
103,"JJ Redick, SG",LA Clippers,"$7,085,000"
104,"Anthony Davis, PF",New Orleans Pelicans,"$7,070,730"
105,"Marvin Williams, F",Charlotte Hornets,"$7,000,000"
106,"Cory Joseph, PG",Toronto Raptors,"$7,000,000"
107,"Rodney Stuckey, PG",Indiana Pacers,"$7,000,000"
108,"Lou Williams, SG",Los Angeles Lakers,"$7,000,000"
109,"Ed Davis, C",Portland Trail Blazers,"$6,980,802"
110,"Isaiah Thomas, G",Boston Celtics,"$6,912,869"
111,"Jae Crowder, PF",Boston Celtics,"$6,796,117"
112,"Greivis Vasquez, PG",Milwaukee Bucks,"$6,600,000"
113,"Aron Baynes, C",Detroit Pistons,"$6,500,000"
114,"Carl Landry, PF",Philadelphia 76ers,"$6,500,000"
115,"Patrick Beverley, PG",Houston Rockets,"$6,486,486"
116,"Michael Kidd-Gilchrist, F",Charlotte Hornets,"$6,331,404"
117,"Jarrett Jack, G",Brooklyn Nets,"$6,300,000"
118,"Jodie Meeks, G",Detroit Pistons,"$6,270,000"
119,"Patrick Patterson, PF",Toronto Raptors,"$6,268,675"
120,"Spencer Hawes, PF",Charlotte Hornets,"$6,110,034"
121,"Marco Belinelli, G",Sacramento Kings,"$6,060,606"
122,"Gerald Henderson, SG",Portland Trail Blazers,"$6,000,000"
123,"Andrew Wiggins, SF",Minnesota Timberwolves,"$5,758,680"
124,"Kyle Korver, G",Atlanta Hawks,"$5,746,479"
125,"Karl-Anthony Towns, C",Minnesota Timberwolves,"$5,703,600"
126,"Bradley Beal, SG",Washington Wizards,"$5,694,674"
127,"Jamal Crawford, G",LA Clippers,"$5,675,000"
128,"Courtney Lee, G",Charlotte Hornets,"$5,675,000"
129,"Martell Webster, SF",New Orleans Pelicans,"$5,613,500"
130,"Nikola Mirotic, F",Chicago Bulls,"$5,543,725"
131,"Shaun Livingston, G",Golden State Warriors,"$5,543,725"
132,"Josh McRoberts, PF",Miami Heat,"$5,543,725"
133,"Mirza Teletovic, PF",Phoenix Suns,"$5,500,000"
134,"P.J. Tucker, PF",Phoenix Suns,"$5,500,000"
135,"Brandan Wright, F",Memphis Grizzlies,"$5,464,000"
136,"Deron Williams, PG",Dallas Mavericks,"$5,378,974"
137,"Tim Duncan, C",San Antonio Spurs,"$5,250,000"
138,"Nick Young, G",Los Angeles Lakers,"$5,219,169"
139,"Zaza Pachulia, C",Dallas Mavericks,"$5,200,000"
140,"Victor Oladipo, SG",Orlando Magic,"$5,192,520"
141,"Tony Allen, SG",Memphis Grizzlies,"$5,158,539"
142,"Jabari Parker, PF",Milwaukee Bucks,"$5,152,440"
143,"Dion Waiters, G",Oklahoma City Thunder,"$5,138,430"
144,"D'Angelo Russell, PG",Los Angeles Lakers,"$5,103,120"
145,"Chris Kaman, C",Portland Trail Blazers,"$5,016,000"
146,"Darren Collison, PG",Sacramento Kings,"$5,013,559"
147,"C.J. Watson, PG",Orlando Magic,"$5,000,000"
148,"JR Smith, G",Cleveland Cavaliers,"$5,000,000"
149,"Jonas Jerebko, F",Boston Celtics,"$5,000,000"
150,"Marcus Morris Sr., F",Detroit Pistons,"$5,000,000"
151,"Chris Andersen, PF",Memphis Grizzlies,"$5,000,000"
152,"Timofey Mozgov, C",Cleveland Cavaliers,"$4,950,000"
153,"Trevor Booker, F",Utah Jazz,"$4,775,000"
154,"Otto Porter Jr., SF",Washington Wizards,"$4,662,960"
155,"Jonas Valanciunas, C",Toronto Raptors,"$4,660,482"
156,"Joel Embiid, C",Philadelphia 76ers,"$4,626,960"
157,"Jahlil Okafor, C",Philadelphia 76ers,"$4,582,680"
158,"Kyle Singler, F",Oklahoma City Thunder,"$4,500,000"
159,"Mike Dunleavy, SG",Chicago Bulls,"$4,500,000"
160,"CJ Miles, G",Indiana Pacers,"$4,394,225"
161,"Alexis Ajinca, C",New Orleans Pelicans,"$4,389,607"
162,"Jared Dudley, SF",Washington Wizards,"$4,375,000"
163,"Jameer Nelson, G",Denver Nuggets,"$4,345,000"
164,"Mario Chalmers, G",Memphis Grizzlies,"$4,300,000"
165,"Jason Smith, F",Orlando Magic,"$4,300,000"
166,"J.J. Barea, G",Dallas Mavericks,"$4,290,000"
167,"Damian Lillard, PG",Portland Trail Blazers,"$4,236,287"
168,"Cody Zeller, C",Charlotte Hornets,"$4,204,200"
169,"Aaron Gordon, PF",Orlando Magic,"$4,171,680"
170,"Kristaps Porzingis, C",New York Knicks,"$4,131,720"
171,"Vince Carter, G",Memphis Grizzlies,"$4,088,019"
172,"Devin Harris, G",Dallas Mavericks,"$4,053,446"
173,"Lavoy Allen, F",Indiana Pacers,"$4,050,000"
174,"Ian Mahinmi, C",Indiana Pacers,"$4,000,000"
175,"Jordan Hill, C",Indiana Pacers,"$4,000,000"
176,"Derrick Williams, PF",New York Knicks,"$4,000,000"
177,"Alan Anderson, SG",Washington Wizards,"$4,000,000"
178,"Thabo Sefolosha, F",Atlanta Hawks,"$4,000,000"
179,"Raymond Felton, G",Dallas Mavericks,"$3,950,313"
180,"Nemanja Bjelica, PF",Minnesota Timberwolves,"$3,950,001"
181,"Harrison Barnes, SF",Golden State Warriors,"$3,873,398"
182,"Marreese Speights, F",Golden State Warriors,"$3,815,000"
183,"Alex Len, C",Phoenix Suns,"$3,807,120"
184,"Dante Exum, G",Dallas Mavericks,"$3,777,720"
185,"Nick Collison, F",Oklahoma City Thunder,"$3,750,000"
186,"Kyle O'Quinn, C",New York Knicks,"$3,750,000"
187,"Patty Mills, PG",San Antonio Spurs,"$3,578,947"
188,"Terrence Ross, G",Toronto Raptors,"$3,553,917"
189,"Matt Barnes, SF",Memphis Grizzlies,"$3,542,500"
190,"Will Barton, G",Denver Nuggets,"$3,533,333"
191,"Nerlens Noel, C",Philadelphia 76ers,"$3,457,800"
192,"Marcus Smart, PG",Boston Celtics,"$3,431,040"
193,"Bojan Bogdanovic, SF",Brooklyn Nets,"$3,425,510"
194,"Evan Turner, G",Boston Celtics,"$3,425,510"
195,"Willie Cauley-Stein, C",Sacramento Kings,"$3,398,280"
196,"Quincy Pondexter, F",San Antonio Spurs,"$3,382,023"
197,"Paul Pierce, SF",LA Clippers,"$3,376,000"
198,"Anthony Morrow, SG",Oklahoma City Thunder,"$3,344,000"
199,"Mike Scott, PF",Atlanta Hawks,"$3,333,333"
200,"Drew Gooden, PF",Washington Wizards,"$3,300,000"
201,"Andre Drummond, C",Detroit Pistons,"$3,272,091"
202,"KJ McDaniels, F",Houston Rockets,"$3,189,794"
203,"Ben McLemore, SG",Sacramento Kings,"$3,156,600"
204,"Randy Foye, SG",Oklahoma City Thunder,"$3,135,000"
205,"Julius Randle, PF",Los Angeles Lakers,"$3,132,240"
206,"Austin Rivers, SG",LA Clippers,"$3,110,796"
207,"Emmanuel Mudiay, G",Denver Nuggets,"$3,102,240"
208,"Meyers Leonard, C",Portland Trail Blazers,"$3,075,880"
209,"Jeremy Lamb, SG",Charlotte Hornets,"$3,034,356"
210,"Jerryd Bayless, G",Milwaukee Bucks,"$3,000,000"
211,"Brandon Bass, PF",Los Angeles Lakers,"$3,000,000"
212,"D.J. Augustin, G",Denver Nuggets,"$3,000,000"
213,"Anthony Tolliver, PF",Detroit Pistons,"$3,000,000"
214,"John Henson, F",Milwaukee Bucks,"$2,943,221"
215,"Tibor Pleiss, C",Utah Jazz,"$2,900,000"
216,"Luis Scola, F",Toronto Raptors,"$2,900,000"
217,"Maurice Harkless, SF",Portland Trail Blazers,"$2,894,059"
218,"Kentavious Caldwell-Pope, SG",Detroit Pistons,"$2,891,760"
219,"Nik Stauskas, G",Philadelphia 76ers,"$2,869,440"
220,"Brian Roberts, PG",Portland Trail Blazers,"$2,854,940"
221,"Udonis Haslem, PF",Miami Heat,"$2,854,940"
222,"Kirk Hinrich, SG",Atlanta Hawks,"$2,854,940"
223,"Dante Cunningham, F",New Orleans Pelicans,"$2,850,000"
224,"Stanley Johnson, SF",Detroit Pistons,"$2,841,960"
225,"Furkan Aldemir, PF",Philadelphia 76ers,"$2,836,768"
226,"Omri Casspi, F",Sacramento Kings,"$2,836,186"
227,"Bismack Biyombo, C",Toronto Raptors,"$2,814,000"
228,"Manu Ginobili, G",San Antonio Spurs,"$2,814,000"
229,"Darrell Arthur, F",Denver Nuggets,"$2,814,000"
230,"Sonny Weems, SG",Philadelphia 76ers,"$2,814,000"
231,"Kevin Seraphin, C",New York Knicks,"$2,814,000"
232,"Luke Ridnour, PG",Toronto Raptors,"$2,750,000"
233,"Trey Burke, PG",Utah Jazz,"$2,658,240"
234,"Noah Vonleh, PF",Portland Trail Blazers,"$2,637,720"
235,"Tyler Zeller, C",Boston Celtics,"$2,616,975"
236,"Frank Kaminsky, PF",Charlotte Hornets,"$2,612,520"
237,"Jared Sullinger, C",Boston Celtics,"$2,569,260"
238,"CJ McCollum, SG",Portland Trail Blazers,"$2,525,160"
239,"Leandro Barbosa, G",Golden State Warriors,"$2,500,000"
240,"James Johnson, PF",Toronto Raptors,"$2,500,000"
241,"Justise Winslow, PF",Miami Heat,"$2,481,720"
242,"Shelvin Mack, G",Utah Jazz,"$2,433,333"
243,"Michael Carter-Williams, G",Milwaukee Bucks,"$2,399,040"
244,"Doug McDermott, SF",Chicago Bulls,"$2,380,440"
245,"Myles Turner, C",Indiana Pacers,"$2,357,760"
246,"Evan Fournier, SG",Orlando Magic,"$2,288,205"
247,"Steven Adams, C",Oklahoma City Thunder,"$2,279,040"
248,"Aaron Brooks, G",Chicago Bulls,"$2,250,000"
249,"Trey Lyles, PF",Utah Jazz,"$2,239,800"
250,"Ramon Sessions, G",Washington Wizards,"$2,170,465"
251,"Danny Granger, SF",Detroit Pistons,"$2,170,465"
252,"Beno Udrih, PG",Miami Heat,"$2,170,465"
253,"Steve Blake, PG",Detroit Pistons,"$2,170,465"
254,"Kelly Olynyk, PF",Boston Celtics,"$2,165,160"
255,"Zach LaVine, SG",Minnesota Timberwolves,"$2,148,360"
256,"Kendall Marshall, PG",Philadelphia 76ers,"$2,144,772"
257,"Jeremy Lin, G",Charlotte Hornets,"$2,139,000"
258,"Gary Neal, PG",Washington Wizards,"$2,139,000"
259,"Devin Booker, SG",Phoenix Suns,"$2,127,840"
260,"Miles Plumlee, C",Milwaukee Bucks,"$2,109,294"
261,"Mo Williams, PG",Cleveland Cavaliers,"$2,100,000"
262,"David Lee, PF",Dallas Mavericks,"$2,085,671"
263,"Shabazz Muhammad, F",Minnesota Timberwolves,"$2,056,920"
264,"Joe Ingles, SG",Utah Jazz,"$2,050,000"
265,"T.J. Warren, SF",Phoenix Suns,"$2,041,080"
266,"Perry Jones, SF",New Orleans Pelicans,"$2,038,206"
267,"Cameron Payne, PG",Oklahoma City Thunder,"$2,021,520"
268,"Festus Ezeli, C",Golden State Warriors,"$2,008,748"
269,"Kent Bazemore, SF",Atlanta Hawks,"$2,000,000"
270,"DeJuan Blair, C",Washington Wizards,"$2,000,000"
271,"Giannis Antetokounmpo, PF",Milwaukee Bucks,"$1,953,960"
272,"Adreian Payne, PF",Minnesota Timberwolves,"$1,938,840"
273,"Kelly Oubre Jr., SG",Washington Wizards,"$1,920,240"
274,"Lucas Nogueira, C",Toronto Raptors,"$1,842,000"
275,"Jusuf Nurkic, C",Denver Nuggets,"$1,842,000"
276,"Terry Rozier, SG",Boston Celtics,"$1,824,360"
277,"Dennis Schroder, PG",Atlanta Hawks,"$1,763,400"
278,"James Young, G",Boston Celtics,"$1,749,840"
279,"Rashad Vaughn, G",Milwaukee Bucks,"$1,733,040"
280,"Ryan Kelly, PF",Los Angeles Lakers,"$1,724,250"
281,"Joffrey Lauvergne, F",Denver Nuggets,"$1,709,719"
282,"Zoran Dragic, SG",Boston Celtics,"$1,706,225"
283,"Tyler Ennis, G",Milwaukee Bucks,"$1,662,360"
284,"Sam Dekker, F",Houston Rockets,"$1,646,400"
285,"Lance Thomas, F",New York Knicks,"$1,636,842"
286,"Lou Amundson, PF",New York Knicks,"$1,635,476"
287,"Sergey Karasev, SG",Brooklyn Nets,"$1,599,840"
288,"Gary Harris, SG",Denver Nuggets,"$1,584,480"
289,"Jerian Grant, G",New York Knicks,"$1,572,360"
290,"Tony Snell, SF",Chicago Bulls,"$1,535,880"
291,"Delon Wright, SG",Toronto Raptors,"$1,509,360"
292,"Wayne Ellington, SG",Brooklyn Nets,"$1,500,000"
293,"Shane Larkin, G",Brooklyn Nets,"$1,500,000"
294,"David West, F",San Antonio Spurs,"$1,499,187"
295,"Gorgui Dieng, C",Minnesota Timberwolves,"$1,474,440"
296,"Mitch McGary, PF",Oklahoma City Thunder,"$1,463,040"
297,"Caron Butler, SF",Sacramento Kings,"$1,449,187"
298,"Justin Anderson, F",Dallas Mavericks,"$1,449,000"
299,"Mason Plumlee, C",Portland Trail Blazers,"$1,415,520"
300,"Jordan Adams, SG",Memphis Grizzlies,"$1,404,600"
301,"Bobby Portis, F",Chicago Bulls,"$1,391,160"
302,"Andrea Bargnani, C",Brooklyn Nets,"$1,362,897"
303,"Solomon Hill, SF",Indiana Pacers,"$1,358,880"
304,"Rodney Hood, SG",Utah Jazz,"$1,348,440"
305,"Rondae Hollis Jefferson, SF",Brooklyn Nets,"$1,335,480"
306,"Alonzo Gee, SF",New Orleans Pelicans,"$1,320,000"
307,"Tim Hardaway Jr., SF",Atlanta Hawks,"$1,304,520"
308,"Nikola Jokic, C",Denver Nuggets,"$1,300,000"
309,"Shabazz Napier, G",Orlando Magic,"$1,294,440"
310,"Tyus Jones, PG",Minnesota Timberwolves,"$1,282,080"
311,"Sasha Kaun, C",Cleveland Cavaliers,"$1,276,000"
312,"JaVale McGee, C",Dallas Mavericks,"$1,270,964"
313,"Cartier Martin, PF",Detroit Pistons,"$1,270,964"
314,"Reggie Bullock Jr., SF",Detroit Pistons,"$1,252,440"
315,"Clint Capela, C",Houston Rockets,"$1,242,720"
316,"Jarell Martin, F",Memphis Grizzlies,"$1,230,840"
317,"Andre Roberson, F",Oklahoma City Thunder,"$1,210,800"
318,"P.J. Hairston, SF",Memphis Grizzlies,"$1,201,440"
319,"Boban Marjanovic, C",San Antonio Spurs,"$1,200,000"
320,"Earl Clark, SF",Brooklyn Nets,"$1,185,784"
321,"Reggie Williams, SF",New Orleans Pelicans,"$1,185,784"
322,"Rudy Gobert, C",Utah Jazz,"$1,175,880"
323,"Jordan Mickey, F",Boston Celtics,"$1,170,960"
324,"Toney Douglas, PG",New Orleans Pelicans,"$1,164,858"
325,"Archie Goodwin, SG",Phoenix Suns,"$1,160,160"
326,"CJ Wilcox, G",LA Clippers,"$1,159,680"
327,"Larry Nance Jr., PF",Los Angeles Lakers,"$1,155,600"
328,"Chris Copeland, SF",Milwaukee Bucks,"$1,150,000"
329,"Damjan Rudez, SF",Minnesota Timberwolves,"$1,149,500"
330,"RJ Hunter, G",Boston Celtics,"$1,148,640"
331,"Matthew Dellavedova, PG",Cleveland Cavaliers,"$1,147,276"
332,"Kyle Anderson, SF",San Antonio Spurs,"$1,142,880"
333,"Josh Huestis, F",Oklahoma City Thunder,"$1,140,240"
334,"Chris McCullough, F",Brooklyn Nets,"$1,140,240"
335,"Kevon Looney, F",Golden State Warriors,"$1,131,960"
336,"Garrett Temple, SF",Washington Wizards,"$1,100,602"
337,"Wesley Johnson, F",LA Clippers,"$1,100,602"
338,"Luke Babbitt, F",New Orleans Pelicans,"$1,100,602"
339,"Henry Walker, SF",Miami Heat,"$1,100,602"
340,"Jeremy Evans, F",Dallas Mavericks,"$1,100,602"
341,"Cole Aldrich, C",LA Clippers,"$1,100,602"
342,"Glenn Robinson III, F",Indiana Pacers,"$1,100,000"
343,"Richaun Holmes, F",Philadelphia 76ers,"$1,074,169"
344,"Jon Leuer, F",Phoenix Suns,"$1,035,000"
345,"James Anderson, SG",Sacramento Kings,"$1,015,421"
346,"E'Twaun Moore, G",Chicago Bulls,"$1,015,421"
347,"Lester Hudson, SG",LA Clippers,"$1,015,421"
348,"Joey Dorsey, PF",Barcelona FC Barcelona,"$1,015,421"
349,"Jordan Hamilton, SG",New Orleans Pelicans,"$1,015,421"
350,"Rakeem Christmas, PF",Indiana Pacers,"$1,007,026"
351,"Joe Young, G",Indiana Pacers,"$1,007,026"
352,"Montrezl Harrell, C",Houston Rockets,"$1,000,000"
353,"Robert Covington, PF",Philadelphia 76ers,"$1,000,000"
354,"Kris Humphries, PF",Atlanta Hawks,"$1,000,000"
355,"Hassan Whiteside, C",Miami Heat,"$981,348"
356,"Quincy Acy, F",Sacramento Kings,"$981,348"
357,"Jerel McNeal, SG",Phoenix Suns,"$981,348"
358,"John Jenkins, G",Phoenix Suns,"$981,348"
359,"Chris Johnson, SG",Utah Jazz,"$981,348"
360,"Robert Sacre, C",Los Angeles Lakers,"$981,348"
361,"Thomas Robinson, F",Brooklyn Nets,"$981,348"
362,"Pablo Prigioni, PG",LA Clippers,"$947,726"
363,"Seth Curry, SG",Sacramento Kings,"$947,276"
364,"Ish Smith, PG",Philadelphia 76ers,"$947,276"
365,"Tyler Hansbrough, PF",Charlotte Hornets,"$947,276"
366,"Henry Sims, C",Brooklyn Nets,"$947,276"
367,"Mike Muscala, C",Atlanta Hawks,"$947,276"
368,"Matt Bonner, C",San Antonio Spurs,"$947,276"
369,"Hollis Thompson, F",Philadelphia 76ers,"$947,276"
370,"Grant Jerrett, PF",Portland Trail Blazers,"$947,276"
371,"Ronnie Price, PG",Phoenix Suns,"$947,276"
372,"Dewayne Dedmon, C",Orlando Magic,"$947,276"
373,"Ricky Ledo, SG",New York Knicks,"$947,276"
374,"Sasha Vujacic, SG",New York Knicks,"$947,276"
375,"Allen Crabbe, G",Portland Trail Blazers,"$947,276"
376,"John Lucas III, PG",Minnesota Timberwolves,"$947,276"
377,"Rasual Butler, SF",San Antonio Spurs,"$947,276"
378,"Tayshaun Prince, SF",Minnesota Timberwolves,"$947,276"
379,"Isaiah Canaan, G",Philadelphia 76ers,"$947,276"
380,"Jason Terry, G",Houston Rockets,"$947,276"
381,"Amar'e Stoudemire, C",Miami Heat,"$947,276"
382,"Metta World Peace, SF",Los Angeles Lakers,"$947,276"
383,"Damien Wilkins, SG",Indiana Pacers,"$947,276"
384,"Anthony Bennett, F",Toronto Raptors,"$947,276"
385,"Luc Mbah a Moute, F",LA Clippers,"$947,276"
386,"Chuck Hayes, PF",Houston Rockets,"$947,276"
387,"Gerald Green, G",Miami Heat,"$947,276"
388,"Chris Babb, SG",Golden State Warriors,"$947,276"
389,"Jared Cunningham, G",Milwaukee Bucks,"$947,276"
390,"Jamaal Franklin, SG",Denver Nuggets,"$947,276"
391,"Troy Daniels, G",Charlotte Hornets,"$947,276"
392,"Justin Holiday, SF",Chicago Bulls,"$947,276"
393,"Donald Sloan, G",Brooklyn Nets,"$947,276"
394,"Richard Jefferson, F",Cleveland Cavaliers,"$947,276"
395,"Mike Miller, SG",Denver Nuggets,"$947,276"
396,"Jeff Withey, C",Utah Jazz,"$947,276"
397,"Charlie Villanueva, PF",Dallas Mavericks,"$947,276"
398,"Samuel Dalembert, C",Dallas Mavericks,"$947,276"
399,"Austin Daye, SF",Cleveland Cavaliers,"$947,276"
400,"Kendrick Perkins, C",New Orleans Pelicans,"$947,276"
401,"James Jones, SG",Cleveland Cavaliers,"$947,276"
402,"Willie Reed, C",Brooklyn Nets,"$947,276"
403,"Ian Clark, G",Golden State Warriors,"$947,276"
404,"Nate Robinson, PG",New Orleans Pelicans,"$947,276"
405,"Josh Smith, PF",Houston Rockets,"$947,276"
406,"Jason Richardson, SG",Atlanta Hawks,"$947,276"
407,"Raul Neto, PG",Utah Jazz,"$900,000"
408,"Jimmer Fredette, G",New York Knicks,"$874,837"
409,"Damien Inglis, SF",Milwaukee Bucks,"$855,000"
410,"Jarnell Stokes, C",Miami Heat,"$845,059"
411,"Russ Smith, PG",Memphis Grizzlies,"$845,059"
412,"Jordan Clarkson, PG",Los Angeles Lakers,"$845,059"
413,"Eric Moreland, C",Sacramento Kings,"$845,059"
414,"Markel Brown, G",Brooklyn Nets,"$845,059"
415,"Nick Johnson, G",San Antonio Spurs,"$845,059"
416,"Tyler Johnson, G",Miami Heat,"$845,059"
417,"Jack Cooley, F",Sacramento Kings,"$845,059"
418,"Jerami Grant, SF",Philadelphia 76ers,"$845,059"
419,"Terrico White, G",Perth Perth,"$845,059"
420,"James Michael McAdoo, SF",Golden State Warriors,"$845,059"
421,"Cleanthony Early, SF",New York Knicks,"$845,059"
422,"Johnny O'Bryant III, F",Milwaukee Bucks,"$845,059"
423,"Jabari Brown, SG",Milwaukee Bucks,"$845,059"
424,"Marcus Landry, SF",Milwaukee Bucks,"$845,059"
425,"Keith Benson, PF",Miami Heat,"$845,059"
426,"Spencer Dinwiddie, PG",Detroit Pistons,"$845,059"
427,"David Stockton, G",Los Angeles Lakers,"$845,059"
428,"Langston Galloway, SG",New York Knicks,"$845,059"
429,"Shayne Whittington, PF",Indiana Pacers,"$845,059"
430,"Devyn Marble, G",Orlando Magic,"$845,059"
431,"JaMychal Green, F",Memphis Grizzlies,"$845,059"
432,"Adonis Thomas, SG",Detroit Pistons,"$845,059"
